series,Zipf frequency,Density
Original,5.158597662771285,0.22150069342404374
Original,5.175292153589315,0.22294340447417618
Original,5.191986644407345,0.2243441457990085
Original,5.208681135225375,0.22569987275366585
Original,5.225375626043405,0.22700764619163025
Original,5.242070116861435,0.22826470657670697
Original,5.258764607679465,0.22946854965929273
Original,5.275459098497495,0.2306170021269734
Original,5.292153589315526,0.23170829558547099
Original,5.308848080133556,0.2327411372110761
Original,5.325542570951586,0.2337147754415408
Original,5.342237061769616,0.23462905913903062
Original,5.358931552587646,0.23548448876551867
Original,5.375626043405676,0.23628225825554114
Original,5.392320534223706,0.23702428645052936
Original,5.409015025041736,0.2377132371684137
Original,5.425709515859766,0.23835252721655226
