series,Zipf frequency,Density
Original,7.996661101836394,0.06901685296536463
Original,8.013355592654424,0.0644788337761551
Original,8.030050083472453,0.06010998224192994
Original,8.046744574290484,0.0559155816847258
Original,8.063439065108513,0.051899757816718635
Original,8.080133555926544,0.04806550241783589
Original,8.096828046744573,0.04441470559642522
Original,8.113522537562604,0.04094819608942567
Original,8.130217028380635,0.037665788984006805
Original,8.146911519198664,0.034566340169654784
Original,8.163606010016695,0.031647806761028484
Original,8.180300500834724,0.028907312670273508
Original,8.196994991652755,0.026341218455524257
Original,8.213689482470784,0.023945194532374727
Original,8.230383973288815,0.021714296809045103
Original,8.247078464106844,0.019643043795291085
Original,8.263772954924875,0.017725494240579634
Original,8.280467445742904,0.015955324379044088
Original,8.297161936560935,0.014325903896820378
Original,8.313856427378964,0.01283036979073358
Original,8.330550918196995,0.011461697354501085
Original,8.347245409015025,0.010212767607839107
Original,8.363939899833055,0.009076430572891314
Original,8.380634390651085,0.008045563898833406
Original,8.397328881469114,0.007113126436741773
Original,8.414023372287145,0.006272206470242687
Original,8.430717863105174,0.005516064410514061
Original,8.447412353923205,0.004838169864463765
Original,8.464106844741234,0.0042322330801746735
Original,8.480801335559265,0.003692230862048425
Original,8.497495826377294,0.0032124271279263803
Original,8.514190317195325,0.002787388350566117
Original,8.530884808013354,0.0024119941853522754
Original,8.547579298831385,0.002081443634510037
Original,8.564273789649416,0.001791257135231895
Original,8.580968280467445,0.0015372749851826149
Original,8.597662771285476,0.0013156525342900318
Original,8.614357262103505,0.0011228525772519885
Original,8.631051752921536,0.0009556353777013618
Original,8.647746243739565,0.0008110467435183101
Original,8.664440734557596,0.0006864045545073113
Original,8.681135225375625,0.0005792841197695171
Original,8.697829716193656,0.0004875027138035806
Original,8.714524207011685,0.0004091036088446039
Original,8.731218697829716,0.00034233988731823597
Original,8.747913188647745,0.0002856582835804579
Original,8.764607679465776,0.00023768326925811855
Original,8.781302170283807,0.00019720156230960368
Original,8.797996661101836,0.00016314720706635223
Original,8.814691151919867,0.00013458734154618853
Original,8.831385642737896,0.00011070873966906486
Original,8.848080133555927,9.080518995680607e-05
Original,8.864774624373956,7.426574904984592e-05
Original,8.881469115191987,6.056388801364262e-05
Original,8.898163606010016,4.924753193741303e-05
Original,8.914858096828047,3.9929978674367163e-05
Original,8.931552587646076,3.2281670603841356e-05
Original,8.948247078464107,2.602278383226065e-05
Original,8.964941569282136,2.0916592079634213e-05
Original,8.981636060100167,1.6763557386926035e-05
Original,8.998330550918197,1.3396096481793595e-05
Original,9.015025041736227,1.0673969907645693e-05
Original,9.031719532554257,8.480240610909081e-06
Original,9.048414023372287,6.717749361546661e-06
