Layer index,PC1,PC2,Grid x,Grid y,Run index
14,0.46539730427207987,-0.13673530313160173,0,1,123
14,0.09859610681115652,-0.35343334962978434,0,2,123
14,-0.012075424133667476,0.2348672181392483,1,0,123
14,0.03000472875909474,0.00545306333365835,1,1,123
14,-0.16812539904484988,-0.13413127983856268,1,2,123
14,-0.1108448012681012,0.2804306278457998,2,0,123
14,-0.07198728021917501,0.017591787650147322,2,1,123
14,-0.24006324365221213,-0.07131367665444807,2,2,123
14,0.2946978060408245,-0.04007060267486709,0,0,124
14,0.29948991623114196,-0.20056666248673174,0,1,124
14,0.0913216680069132,-0.4191076376549553,0,2,124
14,-0.02410339402591956,0.21687698433868188,1,0,124
14,-0.0029506227947066256,-0.0239424265337849,1,1,124
14,-0.2584410832431549,-0.2208528456971398,1,2,124
14,0.053920913003112615,0.3893487832481982,2,0,124
14,-0.005012484199393395,0.036566564679380124,2,1,124
14,-0.3626945632237428,-0.2519005828897193,2,2,124
14,0.1971677728650711,0.12204528180559235,0,0,125
14,0.2939498397688398,-0.13486230254838297,0,1,125
14,0.06999516884364293,-0.18474247557747006,0,2,125
14,-0.052933710260209335,0.2740809447884521,1,0,125
14,0.0035356818949000154,0.0331638237938306,1,1,125
14,-0.11335362826250835,-0.044066680134735366,1,2,125
14,-0.16278191949301588,0.37428427003751336,2,0,125
14,-0.0784894604001412,0.02056746017358293,2,1,125
14,-0.40231174472697506,-0.18807535905084793,2,2,125
14,0.37492860650101983,0.10878236150025347,0,0,126
14,0.4013495247810125,-0.1483178664673737,0,1,126
14,0.20527755564716568,-0.16149852033477521,0,2,126
14,-0.008821696821326152,0.27623941899767224,1,0,126
14,0.10030819967924705,0.14040838282182758,1,1,126
14,-0.07183162676149135,0.002634202535157516,1,2,126
14,-0.12077656060193188,0.3460050458424581,2,0,126
14,-0.044436399673729435,0.11836933466806093,2,1,126
14,-0.23821512983076074,-0.0804660967151804,2,2,126
14,0.3267231735112193,0.10185720972782819,0,0,127
14,0.4083165166357063,-0.17399666532349622,0,1,127
14,0.10731730448346878,-0.32012328589641925,0,2,127
14,-0.03345766062342251,0.26195450341555643,1,0,127
14,0.026552516288426028,0.03345808107244763,1,1,127
14,-0.13855781259842664,-0.07148144397973602,1,2,127
14,-0.1562655941165464,0.36918776273914256,2,0,127
14,-0.06333468223681928,0.05955103654913848,2,1,127
14,-0.21554100353653458,-0.05812219996259496,2,2,127
14,0.04945865718570524,0.2559218698129843,0,0,128
14,0.07506378654111245,-0.05049763363316216,0,1,128
14,-0.13511130916786096,-0.18043647366322987,0,2,128
14,-0.021142335595643477,0.20646479093048462,1,0,128
14,0.0744553277158595,0.08308547198940494,1,1,128
14,-0.2727695441058096,-0.18828134781125183,1,2,128
14,-0.16772850900620093,0.3793235068927712,2,0,128
14,-0.12013108552511677,0.012733219646827675,2,1,128
14,-0.48932391897763533,-0.2416245681980812,2,2,128
14,0.276849750169356,0.07617866997109092,0,0,129
14,0.3425801251151419,-0.16673385172093333,0,1,129
14,0.10907552239894361,-0.3184612836901965,0,2,129
14,-0.017617223187137362,0.31564434335446534,1,0,129
14,0.06368371445178643,0.01711748087070926,1,1,129
14,0.02717980933572782,0.05996252235861295,1,2,129
14,-0.12312771581036938,0.36978847760134126,2,0,129
14,-0.05951823526932822,0.025342705366943392,2,1,129
14,-0.17671094565587175,-0.044534741241179385,2,2,129
14,0.34071345279704573,0.12041479863252451,0,0,130
14,0.47681531319463166,-0.21361612067972235,0,1,130
14,0.17579377327792323,-0.3548530221494434,0,2,130
14,-0.010888957686721904,0.2898134494428301,1,0,130
14,0.04519086339794368,0.036860242904374625,1,1,130
14,0.11811616549859966,0.14158060872571668,1,2,130
14,-0.10841020463877077,0.2994780760548463,2,0,130
14,-0.04936087620954827,0.04831891029798555,2,1,130
14,-0.14819575013048245,-0.03924158644224463,2,2,130
14,0.33971330255523224,0.051856526825786516,0,0,131
14,0.48542108999298145,-0.18516935939954823,0,1,131
14,0.1357482375015215,-0.4113015622990164,0,2,131
14,-0.03271060187075205,0.20815977473449196,1,0,131
14,0.046563965038790636,-0.02709809841357731,1,1,131
14,-0.24235020378990751,-0.2645179614564255,1,2,131
14,0.00035614619702297736,0.27620199818459484,2,0,131
14,-0.016865944679655617,0.03399771521397035,2,1,131
14,-0.3569348110977659,-0.26196779536009285,2,2,131
14,0.3298917502251533,0.09473504606080066,0,0,132
14,0.3988461799874328,-0.08157654188542766,0,1,132
14,0.12335580665205247,-0.25729544268858257,0,2,132
14,-0.04445753149830499,0.2868283677498971,1,0,132
14,-0.002165386474774384,0.09984982153960358,1,1,132
14,-0.1815113971453855,-0.10347294753305175,1,2,132
14,-0.10907763855013083,0.2581841343913736,2,0,132
14,-0.058763111086190735,0.12034880591906291,2,1,132
14,-0.345103767921044,-0.16035739445289923,2,2,132
14,0.28908844595648786,0.07729983474699452,0,0,133
14,0.3562420458064813,-0.19783698743344372,0,1,133
14,0.08274222901194478,-0.3257271639010856,0,2,133
14,-0.04096410060489533,0.1496075067235266,1,0,133
14,-0.020749735407159336,-0.031190526500595603,1,1,133
14,-0.23132139449516273,-0.16370336271901487,1,2,133
14,-0.1153484760963144,0.18999183258501054,2,0,133
14,-0.09448569653099541,-0.016182685675680427,2,1,133
14,-0.4689441232526839,-0.25972618377193424,2,2,133
14,0.2524367822108666,-0.023757414631777368,0,0,134
14,0.3429206424587723,-0.20674303871277258,0,1,134
14,0.09593766283973769,-0.3962745614192236,0,2,134
14,0.10287663855622613,0.20473535674402782,1,0,134
14,-0.009310979454861609,-0.037853438954096624,1,1,134
14,-0.30764939570987115,-0.28536556574857064,1,2,134
14,-0.05875469146524006,0.17289908170226456,2,0,134
14,-0.09414942580307883,0.01154403302834225,2,1,134
14,-0.37656392482000317,-0.21780387680530505,2,2,134
14,0.22848088118990717,0.08855765245980221,0,0,135
14,0.323693680853298,-0.17499615902382204,0,1,135
14,0.03901957080851656,-0.2627640453255169,0,2,135
14,0.07489264485832692,0.36185424070450656,1,0,135
14,-0.023274458036211067,0.004138658439435046,1,1,135
14,-0.21503828378567522,-0.15969509777412186,1,2,135
14,-0.17085708845745928,0.3327536006446942,2,0,135
14,-0.09047361240013056,-0.0024434243217258816,2,1,135
14,-0.3617471558553622,-0.19416002187478915,2,2,135
14,0.1621911056077203,0.19910989693037748,0,0,136
14,0.18029050595690846,-0.061222238465481985,0,1,136
14,0.06839438515569816,-0.4225275845110343,0,2,136
14,-0.03796203445159747,0.18220907182794624,1,0,136
14,-0.05022346580542921,-0.0027654911379489566,1,1,136
14,-0.3178923304098211,-0.24016281499784933,1,2,136
14,-0.1792196047095731,0.27478160588199413,2,0,136
14,-0.13687735772213663,-0.005748068155412613,2,1,136
14,-0.3908156415766339,-0.18854091177651097,2,2,136
14,0.365678835078838,0.16121468248060808,0,0,137
14,0.4768218762554542,-0.21697956650660408,0,1,137
14,0.1735518913620008,-0.3611934006993995,0,2,137
14,-0.01190409670464383,0.3019251616099758,1,0,137
14,0.05443488403920555,0.03723705974500712,1,1,137
14,0.00459926988573913,-0.0285804921024935,1,2,137
14,-0.09194205802923681,0.2962214981952905,2,0,137
14,-0.021928351951639537,0.037906489850613186,2,1,137
14,-0.208437948105094,-0.10531247110497942,2,2,137
14,0.1730187810849635,0.09188096574831835,0,0,138
14,0.3218031533183865,-0.16883247936224235,0,1,138
14,0.10040930592844724,-0.21453988269001092,0,2,138
14,-0.06581935103302754,0.31118641432234295,1,0,138
14,-0.020177558915043355,0.028706576885990216,1,1,138
14,-0.15567290638897413,-0.050264123171961855,1,2,138
14,-0.14791531119012227,0.4019340257134728,2,0,138
14,-0.06731613346952965,0.03289207320271655,2,1,138
14,-0.3760941226415626,-0.16360619212233102,2,2,138
14,0.26026030710807807,0.10413303988264953,0,0,139
14,0.40224066663465663,-0.011278457934176804,0,1,139
14,0.11067549118391412,-0.4177348963245262,0,2,139
14,-0.06766228566798176,0.2560109997475543,1,0,139
14,0.0007472485184811355,0.05789863632805312,1,1,139
14,-0.24850816909457984,-0.19164842516813999,1,2,139
14,-0.1320050259906809,0.24829027080939328,2,0,139
14,-0.09720925615346168,0.00389016207083042,2,1,139
14,-0.4146395329042831,-0.22650083795012066,2,2,139
14,0.1698619895349474,-0.029541142732242988,0,1,140
14,0.09165669328261379,-0.11245558375774475,0,2,140
14,-0.08491883718318337,0.38677473249429767,1,0,140
14,-0.03575410121585044,0.0901788495456546,1,1,140
14,-0.14957591202136938,-0.04633564065500585,1,2,140
14,-0.1735523508150319,0.377862328050275,2,0,140
14,-0.10967891020660639,0.05673942159794222,2,1,140
14,-0.3176731212292509,-0.1083556043526847,2,2,140
14,0.1795372120078558,0.08309675586530552,0,0,141
14,0.35515480082041473,-0.19934621184236567,0,1,141
14,0.07030409911850916,-0.4071271523338238,0,2,141
14,0.02588333848993602,0.3078508105863665,1,0,141
14,-0.03892297678480055,0.013703675242998169,1,1,141
14,-0.28257208846616155,-0.17585937780278932,1,2,141
14,-0.1564308258025552,0.25529962947764817,2,0,141
14,-0.10398430504655383,0.0024033104454205334,2,1,141
14,-0.4372000101752791,-0.24224605018683312,2,2,141
14,0.3772413617491885,0.10824448795400984,0,0,142
14,0.35980262219336584,-0.13222012371957984,0,1,142
14,0.10510492947838873,-0.17070203443262785,0,2,142
14,-0.026117272613331927,0.32109662593037286,1,0,142
14,0.12072076547096774,0.21435270597938338,1,1,142
14,-0.10703267180494654,-0.03752258675077853,1,2,142
14,-0.06705109519912082,0.0588904619082501,2,1,142
14,-0.25401824320464733,-0.09970175565365659,2,2,142
14,0.12141272039687252,0.05225532127568121,0,0,143
14,0.33053896403585226,-0.20093356703106532,0,1,143
14,0.1455725825549736,-0.4433853378105259,0,2,143
14,-0.0009796929104864257,0.23485897515496118,1,0,143
14,-0.029409634057419046,0.07667203249983202,1,1,143
14,-0.2881002228971921,-0.2887803969604724,1,2,143
14,-0.14543612040593243,0.255463928937643,2,0,143
14,-0.10483460556443959,0.02400180509060461,2,1,143
14,-0.36408431215448334,-0.19291581600837165,2,2,143
14,0.18000006457394968,0.18812919514623033,0,0,144
14,0.1615363847611552,-0.07241499927423671,0,1,144
14,-0.05337420112888815,-0.27055835275379175,0,2,144
14,-0.024380553796553902,0.2308451391937269,1,0,144
14,-0.01990754539903429,-0.020970415403115325,1,1,144
14,-0.2732735729875406,-0.20688913470855858,1,2,144
14,-0.10781385078149332,-0.018560258983937178,2,1,144
14,-0.4289149316235291,-0.25092444609837106,2,2,144
14,0.37901482148599025,0.053797612642526936,0,0,145
14,0.38576552492959676,-0.20354611586313753,0,1,145
14,0.10648833649296613,-0.37474045613959345,0,2,145
14,-0.012558502871371578,0.2485112743300218,1,0,145
14,0.03394305769330233,-0.047879672442794514,1,1,145
14,-0.2662813566237653,-0.26729271214109923,1,2,145
14,0.04605330750630039,0.28674803158325746,2,0,145
14,-0.029084519406152982,0.030053765855509482,2,1,145
14,-0.28598923641981294,-0.17362702736092805,2,2,145
14,0.28883164537190537,0.13114744670863673,0,0,146
14,0.14197413310987808,-0.20544895878236402,0,2,146
14,-0.04989004216470225,0.3362247773419668,1,0,146
14,0.07021542024154015,0.1468219517363054,1,1,146
14,-0.04941094767213054,-0.0036089510273278605,1,2,146
14,-0.1347014658825382,0.410765278450951,2,0,146
14,-0.03788779734449342,0.1491418312040237,2,1,146
14,-0.21765678968799712,-0.054060029115176725,2,2,146
14,0.3114726345423246,-0.033593259900865716,0,0,147
14,0.33488991808947505,-0.14994379651323983,0,1,147
14,0.19198723674081083,-0.39650432310422784,0,2,147
14,0.007020044141948499,0.15331401930023644,1,0,147
14,0.07780748754304538,0.0946660303551526,1,1,147
14,-0.21743401667214235,-0.22422528972793349,1,2,147
14,-0.07514727910678676,0.218251331965984,2,0,147
14,-0.07003544895256528,0.033790281002445875,2,1,147
14,-0.3701757479474325,-0.2734972010306571,2,2,147
14,0.333948884424666,0.07851563227263542,0,0,148
14,0.38214222597011893,-0.20409545514957267,0,1,148
14,0.050640325494039164,-0.334956199828326,0,2,148
14,0.03030522974210407,0.18693101332864373,1,0,148
14,0.09629868896727327,0.07223086957829636,1,1,148
14,-0.21195892035095112,-0.17634009141383028,1,2,148
14,-0.11945647357704939,0.3457842763754898,2,0,148
14,-0.05214533646336693,0.03096510327594302,2,1,148
14,-0.401689529874788,-0.22430061283266137,2,2,148
14,0.22692360121887745,-0.07256222577616578,0,0,149
14,0.31077832457335597,-0.19981948681893724,0,1,149
14,0.0833875314192958,-0.3530509006821946,0,2,149
14,0.022040201981082273,0.1157637413208497,1,0,149
14,-0.036494797898967556,0.00012372279040760224,1,1,149
14,-0.26874906891318295,-0.1873109635469702,1,2,149
14,-0.07657227156976967,0.13877107058346813,2,0,149
14,-0.1069613284287297,-0.0059331962769480565,2,1,149
14,-0.4029614919849555,-0.20669583177429174,2,2,149
14,0.36017294747800643,0.10769315989273488,0,0,150
14,0.4275964423722909,-0.016149577104173446,0,1,150
14,0.09595411819159545,-0.14439103361123115,0,2,150
14,-0.03686654159480659,0.2910803324834557,1,0,150
14,0.0013304584713373989,0.0827738407701407,1,1,150
14,-0.17327135819008233,-0.05879002236133453,1,2,150
14,-0.12343673922670743,0.310916964568667,2,0,150
14,-0.05801701310820699,0.09441247107977231,2,1,150
14,-0.40891973873038306,-0.19968318522494294,2,2,150
14,0.37773473983762046,0.11600306017992208,0,0,151
14,0.29983011433609064,-0.17015030334998055,0,1,151
14,0.07242435738332619,-0.3693335250224768,0,2,151
14,-0.011029934975559862,0.2300997157707079,1,0,151
14,0.08414894316519302,0.05330870239450647,1,1,151
14,-0.27231766947569874,-0.2250378730353277,1,2,151
14,-0.10615351141598786,0.32221212104596625,2,0,151
14,-0.06194141772095098,-0.006279688707295295,2,1,151
14,-0.32503720453625873,-0.18629393305154004,2,2,151
14,0.33423023992145967,0.02765593228645566,0,0,152
14,0.40874078061252966,-0.21631170094095534,0,1,152
14,0.10241022678645242,-0.39318261469455157,0,2,152
14,0.1275189295842114,0.28090193785174944,1,0,152
14,-0.008261667578323629,0.010928683826150616,1,1,152
14,-0.321229007672371,-0.24648973332763746,1,2,152
14,-0.15522528384236234,0.23918753245302415,2,0,152
14,-0.12210969692065664,0.01624657530272702,2,1,152
14,-0.3430559727494722,-0.12946132881588077,2,2,152
14,0.2508511323655909,-0.0004221167073264942,0,0,153
14,0.2820381385736252,-0.14317111539800845,0,1,153
14,0.11124667625066903,-0.3895659389933851,0,2,153
14,-0.001426547129257262,0.20110462194718107,1,0,153
14,0.07894123318764217,0.051444362477517484,1,1,153
14,-0.29345204372615463,-0.25929308475152574,1,2,153
14,0.01744012846140331,0.050625426996716454,2,1,153
14,-0.409671631800471,-0.27709947615939456,2,2,153
14,0.2382504422468519,0.01752024678837483,0,0,154
14,0.2870341679996407,-0.16643759348315398,0,1,154
14,0.09786097848983044,-0.3871615512864657,0,2,154
14,0.059490658742789554,0.21766713013500816,1,0,154
14,-0.004355804648775787,-0.022620370474956644,1,1,154
14,-0.2623581741618363,-0.2188864549711101,1,2,154
14,-0.12829435401338138,0.20264304647076514,2,0,154
14,-0.10766927760802306,-0.04579003860844461,2,1,154
14,-0.43558988082785577,-0.26069064860007607,2,2,154
14,0.3246415029379015,0.06328235825497672,0,0,155
14,0.3584530362072287,-0.14442704214858978,0,1,155
14,0.13822508303226783,-0.3583696522784126,0,2,155
14,-0.049350296034687734,0.2835957866361457,1,0,155
14,0.02488108848724412,0.05259412382752663,1,1,155
14,-0.1599449801686158,-0.09926279955056501,1,2,155
14,-0.14538466760193844,0.327482046096176,2,0,155
14,-0.03854993366532333,0.05791906460876421,2,1,155
14,-0.18338085495990042,-0.027629108861665468,2,2,155
14,0.3941621747997958,0.14270384304685618,0,0,156
14,0.46543857787149845,-0.15487391633361636,0,1,156
14,0.20807774876991245,-0.046028494848628886,0,2,156
14,-0.04321860386283471,0.39683444031970766,1,0,156
14,0.003246123629648351,0.10581893644440468,1,1,156
14,0.014701913610639338,0.09721568047620063,1,2,156
14,-0.15504755153207758,0.3810247425249936,2,0,156
14,-0.08294933708499069,0.0884263248732009,2,1,156
14,-0.1545227716230747,0.015555924344772442,2,2,156
14,0.3518706982524844,0.031118355507235552,0,0,157
14,0.3633585843909235,-0.196795232205251,0,1,157
14,0.11356420427672739,-0.3505225131248554,0,2,157
14,0.006104239541039227,0.2205352664283808,1,0,157
14,0.06804585556874691,-0.055547806675740524,1,1,157
14,-0.19647436443762584,-0.21498559324679364,1,2,157
14,0.05999969895719754,0.3428554380592216,2,0,157
14,0.024110671269120657,0.06463925156993706,2,1,157
14,0.3777510004862467,0.09367442737327254,0,0,158
14,0.4530689290241312,-0.2330507236325551,0,1,158
14,0.0981683200229289,-0.4354283702493779,0,2,158
14,0.09630770907467236,0.32015394312624285,1,0,158
14,0.053661709927126336,0.0008366508281527124,1,1,158
14,-0.2330067180350431,-0.19260162275452883,1,2,158
14,-0.11770778458349358,0.3257902460987503,2,0,158
14,-0.044609579794864296,0.006335384105754269,2,1,158
14,-0.29795166023506686,-0.17287931600069661,2,2,158
14,0.34118159498637146,0.11531030578016599,0,0,159
14,0.4490110333570367,-0.1862222947187348,0,1,159
14,0.18309227118957075,-0.4531392700025835,0,2,159
14,-0.017438944409338544,0.31576985212547576,1,0,159
14,0.11576725453312761,0.08722765516383615,1,1,159
14,-0.024660390341068993,-0.06013350096834063,1,2,159
14,-0.10624054279852713,0.305941995295007,2,0,159
14,0.0037636708144029446,0.06344497346379672,2,1,159
14,-0.13728492439318396,-0.04077307260103772,2,2,159
14,0.09721448410248514,0.037090797143293164,0,0,160
14,0.30241914691517185,-0.09596786714707702,0,1,160
14,0.07582791404242661,-0.07124188962461482,0,2,160
14,-0.07480612490610143,0.2637492254147784,1,0,160
14,-0.022349490955357945,0.056279889693733626,1,1,160
14,-0.16052579448376827,-0.04819700655952223,1,2,160
14,-0.14073873828660435,0.23016968237135854,2,0,160
14,-0.09122091895616351,0.047328153415766995,2,1,160
14,-0.3371477837717042,-0.12890109977305117,2,2,160
14,0.24146440127429572,0.1311456174596402,0,0,161
14,0.31519549949448356,-0.08044935213648377,0,1,161
14,0.05179414859791738,-0.3535355876990251,0,2,161
14,-0.048209784022460095,0.2688850933312566,1,0,161
14,-0.04381437789284816,-0.01686773542718271,1,1,161
14,-0.22936603488772497,-0.15915802916018726,1,2,161
14,-0.16279202553679964,0.36459110975516457,2,0,161
14,-0.12512642147669678,0.006566855882665075,2,1,161
14,-0.45916732041174896,-0.2396949927854661,2,2,161
14,0.19989775802522508,0.06668067230215281,0,0,162
14,0.27214045181014607,-0.11961854964427979,0,1,162
14,0.05783118760037675,-0.3285186059854382,0,2,162
14,0.07783498666113964,0.3725713066756402,1,0,162
14,0.009683197148108294,0.01292137242806411,1,1,162
14,-0.25726575425103243,-0.20633490446225908,1,2,162
14,-0.10430988080851027,0.3048089519983598,2,0,162
14,-0.08233935115616564,-0.014114143595715058,2,1,162
14,-0.3504036875842077,-0.19074967562702352,2,2,162
14,0.3695644402397648,-0.13729455490070822,0,1,163
14,0.1501198057944564,-0.17497425162705946,0,2,163
14,-0.06382010443669386,0.26532065731971316,1,0,163
14,0.02047927518779719,0.05766317317381432,1,1,163
14,-0.06155555996200085,0.01734588464137958,1,2,163
14,-0.12739631677182198,0.29614549583141914,2,0,163
14,-0.07730545920595838,0.06016822965496173,2,1,163
14,-0.1752573878529139,-0.03984162848656183,2,2,163
14,0.3741684010471421,0.23807750280627668,0,0,164
14,-0.02585964556318461,0.2749522638777639,1,0,164
14,0.12413709715899524,0.08323446271331393,1,1,164
14,-0.11095996323951386,-0.18036433076648706,1,2,164
14,-0.12260599255109013,0.3559467763603134,2,0,164
14,-0.034174697127050895,0.024279548157357903,2,1,164
14,-0.21763387129539877,-0.15447956840931576,2,2,164
14,0.31009031264839876,0.11931803176419874,0,0,165
14,0.33037121954427845,-0.16315636273734996,0,1,165
14,0.08367020768015483,-0.29439136323345205,0,2,165
14,-0.042139565349264496,0.24514409892282243,1,0,165
14,0.010563341267496824,-0.001111941905502397,1,1,165
14,-0.25902544983732106,-0.19899955140679937,1,2,165
14,-0.07800086943649408,0.2728802702331229,2,0,165
14,0.05325126633284995,0.11191523268423122,2,1,165
14,-0.26293731156093847,-0.12343802800785063,2,2,165
14,0.35606429164589093,0.06531530553677484,0,0,166
14,0.37930386518609255,-0.19562194619182377,0,1,166
14,0.07386467496384638,-0.42684172802738524,0,2,166
14,-0.03191425995496087,0.26577255566496905,1,0,166
14,0.05135601534849515,0.03529547795342044,1,1,166
14,-0.12279560782303099,-0.10250118937389174,1,2,166
14,-0.08452220095398934,0.23155561996701496,2,0,166
14,-0.0410953132965542,0.03640146513167901,2,1,166
14,-0.33209835339359584,-0.20038987390002655,2,2,166
14,0.1600989505539682,0.11785964448705928,0,0,167
14,0.17521931822440867,0.11331843103315441,0,1,167
14,-0.11125610609284586,-0.1200052940203006,0,2,167
14,-0.09247478614747157,0.2919194840650468,1,0,167
14,-0.059973923696282405,0.014688586593785814,1,1,167
14,-0.3370337927507085,-0.1423968874263458,1,2,167
14,-0.16699861876393518,0.3164812269432183,2,0,167
14,-0.11862516169823158,0.040143593620276745,2,1,167
14,-0.44857121536216116,-0.20876333658867963,2,2,167
14,0.32580737378600955,0.10211473112984103,0,0,168
14,0.3559782911762075,-0.1711836078213773,0,1,168
14,0.05093716293187247,-0.20867330861708147,0,2,168
14,-0.027865027153964838,0.25355331855094654,1,0,168
14,-0.032371341487967185,-0.016871125922959623,1,1,168
14,-0.2354111258192482,-0.17507914927930823,1,2,168
14,-0.053033840130447985,0.34282199308655265,2,0,168
14,-0.05118504359600075,0.03840778755605162,2,1,168
14,-0.39517181733035106,-0.2270976866043578,2,2,168
14,0.285881470130744,0.15452807647107425,0,0,169
14,0.39306953785611903,-0.014116184820977233,0,1,169
14,0.08321602735367362,-0.24798378589840234,0,2,169
14,-0.08411287499793814,0.2722916409555761,1,0,169
14,-0.02092843172934054,0.04200195992525011,1,1,169
14,-0.2549447427302216,-0.11583505068544385,1,2,169
14,-0.16685144722008297,0.3291549554235065,2,0,169
14,-0.09633035898053965,0.0371683238553239,2,1,169
14,-0.4014661501255317,-0.18094079482066255,2,2,169
14,0.2741034687667102,0.10621703741909753,0,0,170
14,0.23351053040359823,-0.12058144564239105,0,1,170
14,-0.19225958647197033,-0.12436311780773672,0,2,170
14,0.015538259106409654,0.37485051512623657,1,0,170
14,-0.03328496097673725,0.06971435252647819,1,1,170
14,-0.28293635898433067,-0.13497546011908707,1,2,170
14,-0.15308508121023967,0.30827443704398266,2,0,170
14,-0.10033580621132994,0.022162902201481618,2,1,170
14,-0.3949853182258983,-0.1592670581076368,2,2,170
14,0.2783316862391274,0.004756553858376253,0,0,171
14,0.3322021731999926,-0.14280314104420996,0,1,171
14,0.07019251181647146,-0.3635480076037849,0,2,171
14,-0.02854295672632398,0.2639981000736154,1,0,171
14,0.06867311929923196,0.045230454420788914,1,1,171
14,-0.2086716417472802,-0.2081495197873946,1,2,171
14,-0.12315301080056457,0.3568273565577223,2,0,171
14,0.04464176046147451,0.07073987649152932,2,1,171
14,-0.44670447425537363,-0.2828379185430645,2,2,171
14,0.35328056072601755,-0.14621347430175446,0,1,172
14,0.20396280154031068,-0.23007116335082994,0,2,172
14,-0.006816123214499086,0.3163254110079849,1,0,172
14,0.0754377285551856,0.1082187187845831,1,1,172
14,-0.07323589985225004,-0.09809841477057948,1,2,172
14,-0.08015306289602989,0.31639887955536855,2,0,172
14,-0.03269205644214771,0.05050274478783345,2,1,172
14,-0.11411482431316797,-0.01729345273668614,2,2,172
14,0.3878562160602231,0.13664370291837347,0,0,173
14,0.33139984774066483,-0.11268554306733909,0,1,173
14,0.17924475997182032,-0.3581565800993122,0,2,173
14,-0.0441414408641532,0.27358230156600943,1,0,173
14,0.02193351147890266,0.07330071751206226,1,1,173
14,-0.022566660344977434,0.021987521729296078,1,2,173
14,-0.13018482292666061,0.3313516732507333,2,0,173
14,-0.05839165531957999,0.07205684962544864,2,1,173
14,-0.2061593753778154,-0.014869626928028554,2,2,173
14,0.23135086124431464,0.12782388412335446,0,0,174
14,0.12455989791066871,-0.0073013311291640435,0,1,174
14,0.0989526713409463,0.058344024307149696,0,2,174
14,-0.055775336269396285,0.33102197173236697,1,0,174
14,0.006420848752103493,0.043677748491176095,1,1,174
14,-0.1752961615543316,-0.0832104512766507,1,2,174
14,-0.14144623829902242,0.3327462861140678,2,0,174
14,-0.1113887595718102,0.04259904170531321,2,1,174
14,-0.4349546173166281,-0.19489966615026555,2,2,174
14,0.39024673762195333,0.042543913656614786,0,0,175
14,0.28946467908006146,-0.1407863584125193,0,1,175
14,0.10944294194581036,-0.35355007633944197,0,2,175
14,-0.024656522730087234,0.24635132001049254,1,0,175
14,0.038046946203371936,0.06755159605150188,1,1,175
14,-0.24724214571826492,-0.20665929175935624,1,2,175
14,-0.0794755381858882,0.15104610539309604,2,0,175
14,-0.11984150502147012,0.0391357381279818,2,1,175
14,-0.40445836650638567,-0.2218320031698237,2,2,175
14,0.27943933503716656,0.06926303272767112,0,0,176
14,0.36938137152177036,-0.15157511922729275,0,1,176
14,0.153249201895458,-0.35018631475289064,0,2,176
14,-0.04164344154138495,0.2607341871019225,1,0,176
14,0.023723662973152145,0.015807266177156887,1,1,176
14,-0.14311566786554009,-0.10819168166474598,1,2,176
14,-0.10831388171534971,0.29130195323459346,2,0,176
14,-0.03244611464655768,0.06152152626077395,2,1,176
14,-0.18548476880187162,-0.08289400033059942,2,2,176
14,0.2801604144686986,0.0956809050375693,0,0,177
14,0.37094099452436635,-0.223556326962118,0,1,177
14,0.1137021923893764,-0.39705844024501724,0,2,177
14,0.005661261905962984,0.2563994015106157,1,0,177
14,0.012957322782878058,-0.011789597542936488,1,1,177
14,-0.27961860024805035,-0.276617102573779,1,2,177
14,-0.11619015383594486,0.23194946314996287,2,0,177
14,-0.07826996762922109,0.0534903992013906,2,1,177
14,-0.34491784078912563,-0.24800259558160953,2,2,177
14,0.24664063446458043,-0.037364188804329984,0,0,178
14,0.29310239240952,-0.16647899218376846,0,1,178
14,-0.017990436107850966,0.17150991796693071,1,0,178
14,0.008743481992074767,0.015938868317919783,1,1,178
14,-0.31771306240945923,-0.21833338400693594,1,2,178
14,-0.1211293855696507,0.27830583830707606,2,0,178
14,-0.013778355311859464,0.07209481321257356,2,1,178
14,-0.38585533639112596,-0.19816713728586027,2,2,178
14,0.3871463830703539,0.1365853950372019,0,0,179
14,0.43723665346368484,-0.16259332803356746,0,1,179
14,0.002940826629446822,0.2762951186152346,1,0,179
14,0.0744100216242063,-0.00016343363993336047,1,1,179
14,-0.17968966991478635,-0.22519090950349788,1,2,179
14,-0.05355618180553483,0.261692082107627,2,0,179
14,0.036909444090526995,0.07321752717293747,2,1,179
14,-0.1152594754193768,-0.05215875164255253,2,2,179
14,0.23337932080275353,0.07868074056768116,0,0,180
14,0.3244144317321385,-0.051492810266879234,0,1,180
14,0.09063398663280349,-0.27710789204792524,0,2,180
14,-0.03477083168475683,0.3031839618924549,1,0,180
14,0.004464665642836638,0.0373711297816323,1,1,180
14,-0.25163525002662024,-0.20356726786217877,1,2,180
14,-0.1476167736784051,0.30490826719047887,2,0,180
14,-0.09433061321558532,0.029237362553808162,2,1,180
14,-0.42603931314788107,-0.24336113027395168,2,2,180
14,0.24734710914461966,0.11856066999549882,0,0,181
14,0.4568373051918417,-0.12259670704489772,0,1,181
14,0.06470358078143945,-0.2974919094512577,0,2,181
14,-0.0787539640329425,0.2790793810972516,1,0,181
14,0.022288595791983713,-0.015261601525251122,1,1,181
14,-0.27020502754767534,-0.15755897694019508,1,2,181
14,-0.16155717122065477,0.2664167460812673,2,0,181
14,-0.10178399019963995,0.05519068989907376,2,1,181
