PC1,PC2,series,Point type
-0.15616345405578613,0.12879610061645508,Politics,Background
-0.37301915884017944,0.09705788642168045,Politics,Background
-0.1144186407327652,-0.001330159604549408,Politics,Background
-0.1376388818025589,0.10544123500585556,Politics,Background
-0.3629452586174011,0.08433151990175247,Politics,Background
-0.31559962034225464,-0.04055554419755936,Politics,Background
0.0465560145676136,-0.12056301534175873,Politics,Background
-0.3512212038040161,0.18545356392860413,Politics,Background
-0.3254547119140625,0.10019262880086899,Politics,Background
-0.322851300239563,-0.014249905943870544,Politics,Background
-0.4464280307292938,0.07469172030687332,Politics,Background
-0.42818328738212585,0.12493684142827988,Politics,Background
-0.41652852296829224,0.09418667107820511,Politics,Background
-0.3446867763996124,0.09144683927297592,Politics,Background
-0.41600942611694336,0.11312734335660934,Politics,Background
-0.42528092861175537,0.03899746388196945,Politics,Background
0.0754450261592865,0.027263671159744263,Politics,Background
-0.19882990419864655,0.07748519629240036,Politics,Background
-0.3928129971027374,0.053907640278339386,Politics,Background
-0.26281195878982544,0.09822043031454086,Politics,Background
-0.3273252844810486,0.06352706998586655,Politics,Background
-0.34108322858810425,0.06986569613218307,Politics,Background
-0.36809009313583374,0.20230865478515625,Politics,Background
-0.4145805239677429,0.1908690333366394,Politics,Background
-0.4039621651172638,0.10553481429815292,Politics,Background
-0.024122122675180435,0.10845484584569931,Politics,Background
-0.4533501863479614,0.04499176889657974,Politics,Background
-0.37251630425453186,0.04219681769609451,Politics,Background
-0.44660264253616333,-0.09246186912059784,Politics,Background
-0.42683273553848267,0.0015978515148162842,Politics,Background
-0.4416290521621704,0.12710034847259521,Politics,Background
-0.37278884649276733,-0.012576431035995483,Politics,Background
-0.404622346162796,0.13993972539901733,Politics,Background
-0.3564649820327759,0.1053990051150322,Politics,Background
-0.4247604012489319,0.00020907819271087646,Politics,Background
-0.32260504364967346,0.1358666718006134,Politics,Background
-0.27899253368377686,-0.037064943462610245,Politics,Background
-0.23595605790615082,0.18313199281692505,Politics,Background
-0.33579182624816895,-0.12810152769088745,Politics,Background
-0.3863380551338196,0.06866132467985153,Politics,Background
-0.18717539310455322,0.03497373312711716,Politics,Background
-0.4380709230899811,0.05763756483793259,Politics,Background
-0.14845730364322662,-0.1467488408088684,Politics,Background
-0.3174985647201538,0.10796443372964859,Politics,Background
-0.3074454069137573,0.07112535089254379,Politics,Background
-0.31884026527404785,0.12842398881912231,Politics,Background
-0.39327916502952576,-0.041833315044641495,Politics,Background
-0.41598641872406006,-0.017433568835258484,Politics,Background
-0.0879879891872406,0.0780111625790596,Politics,Background
-0.3975353538990021,0.17836952209472656,Politics,Background
-0.3858273923397064,0.09965125471353531,Politics,Background
-0.17193543910980225,0.11669766157865524,Politics,Background
0.11304941773414612,-0.07799411565065384,Politics,Background
-0.09088097512722015,-0.08818107843399048,Politics,Background
-0.07939028739929199,-0.015398886054754257,Politics,Background
-0.28525325655937195,0.14016807079315186,Politics,Background
-0.2959534525871277,0.21514049172401428,Politics,Background
-0.33697807788848877,0.11200154572725296,Politics,Background
-0.489266574382782,0.09913111478090286,Politics,Background
-0.14013414084911346,-0.06583526730537415,Politics,Background
-0.21090444922447205,0.03687620908021927,Politics,Background
-0.3982812166213989,0.05805446207523346,Politics,Background
-0.3830363154411316,-0.015343163162469864,Politics,Background
-0.39477449655532837,0.03994562476873398,Politics,Background
-0.3118945062160492,-0.07954032719135284,Politics,Background
-0.23155589401721954,0.11915349215269089,Politics,Background
-0.38456547260284424,0.058971621096134186,Politics,Background
-0.011207032948732376,-0.02534552291035652,Politics,Background
-0.3788701891899109,0.020996741950511932,Politics,Background
-0.3285624384880066,-0.1240013912320137,Politics,Background
-0.4109207093715668,0.1146848127245903,Politics,Background
-0.3037968575954437,0.09316017478704453,Politics,Background
-0.47994184494018555,0.14093473553657532,Politics,Background
-0.2932927906513214,-0.04530048742890358,Politics,Background
-0.32434290647506714,-0.04642117768526077,Politics,Background
-0.07881402969360352,-0.04534868523478508,Politics,Background
-0.1262747198343277,0.006755068898200989,Politics,Background
-0.05189620330929756,-0.004306726157665253,Politics,Background
-0.10932230949401855,0.0823720172047615,Politics,Background
-0.3803926110267639,0.013822197914123535,Politics,Background
-0.4333729147911072,0.15891343355178833,Politics,Background
-0.0247303806245327,-0.1263485550880432,Politics,Background
-0.46296924352645874,0.06218547374010086,Politics,Background
-0.2889373302459717,0.008275657892227173,Politics,Background
-0.14410711824893951,-0.09995527565479279,Politics,Background
-0.35905933380126953,0.10248924046754837,Politics,Background
-0.3415256142616272,0.038774341344833374,Politics,Background
-0.27828437089920044,0.09689991921186447,Politics,Background
-0.25430166721343994,-0.07358419895172119,Politics,Background
-0.20572702586650848,0.06071550399065018,Politics,Background
-0.2729572653770447,0.07019343227148056,Politics,Background
-0.08616778254508972,-0.15888777375221252,Politics,Background
-0.3687046766281128,0.10552013665437698,Politics,Background
-0.0831776112318039,-0.20437413454055786,Politics,Background
-0.473113477230072,0.08680909126996994,Politics,Background
-0.049456093460321426,0.05357429385185242,Politics,Background
-0.32082420587539673,0.16011568903923035,Politics,Background
-0.1647304892539978,0.15972957015037537,Politics,Background
-0.3755032420158386,0.03011365979909897,Politics,Background
-0.20516297221183777,0.04621955007314682,Politics,Background
-0.47467750310897827,0.1455165445804596,Politics,Background
-0.22953329980373383,-0.0638432502746582,Politics,Background
-0.342722624540329,0.15746665000915527,Politics,Background
-0.37768232822418213,0.04040618985891342,Politics,Background
-0.4143138527870178,0.1320628523826599,Politics,Background
-0.4258791208267212,-0.01799510419368744,Politics,Background
-0.36501356959342957,0.11546892672777176,Politics,Background
-0.38619792461395264,-0.00931471586227417,Politics,Background
-0.15545165538787842,-0.1053934395313263,Politics,Background
-0.23691792786121368,-0.00881892442703247,Politics,Background
-0.14103786647319794,0.044009700417518616,Politics,Background
-0.3249497413635254,0.0059766992926597595,Politics,Background
-0.41546201705932617,0.053266026079654694,Politics,Background
-0.33391499519348145,0.11149508506059647,Politics,Background
-0.277495801448822,0.10685541480779648,Politics,Background
-0.2973939776420593,-0.062328942120075226,Politics,Background
-0.3909205198287964,0.0999429002404213,Politics,Background
-0.06648676097393036,0.0887468233704567,Politics,Background
-0.2854993939399719,0.0926356390118599,Politics,Background
-0.16735611855983734,-0.0012444965541362762,Politics,Background
-0.4222773611545563,0.05067851394414902,Politics,Background
-0.4041316509246826,0.08432292193174362,Politics,Background
-0.046091947704553604,0.0018536671996116638,Politics,Background
-0.3716249465942383,0.023737266659736633,Politics,Background
-0.4062817096710205,-0.04278532788157463,Politics,Background
-0.3761466145515442,0.010136716067790985,Politics,Background
-0.5315933227539062,0.010486088693141937,Politics,Background
-0.2994074523448944,0.006980769336223602,Politics,Background
-0.4251605272293091,0.11031688004732132,Politics,Background
-0.42349672317504883,0.01258687674999237,Politics,Background
-0.34109488129615784,0.14870741963386536,Politics,Background
-0.1170320063829422,-0.022304467856884003,Politics,Background
-0.19221395254135132,0.010915547609329224,Politics,Background
-0.30109405517578125,0.0013284161686897278,Politics,Background
-0.3604224920272827,0.14261913299560547,Politics,Background
-0.41446733474731445,0.04758690297603607,Politics,Background
-0.17371556162834167,0.13258016109466553,Politics,Background
-0.43416357040405273,0.22836190462112427,Politics,Background
-0.37759464979171753,-0.020022444427013397,Politics,Background
-0.09517665207386017,-0.03620903193950653,Politics,Background
-0.3782128095626831,0.10229598730802536,Politics,Background
-0.40496963262557983,0.11425956338644028,Politics,Background
-0.48466014862060547,0.1134856566786766,Politics,Background
-0.23919375240802765,-0.09095193445682526,Politics,Background
-0.3262706398963928,0.16053560376167297,Politics,Background
-0.44147562980651855,0.005822367966175079,Politics,Background
-0.3249064087867737,0.12555548548698425,Politics,Background
-0.42989492416381836,0.12027951329946518,Politics,Background
-0.43219268321990967,-0.0406450517475605,Politics,Background
-0.2963270843029022,0.18987417221069336,Politics,Background
-0.2652009129524231,0.11822601407766342,Politics,Background
-0.3800808787345886,0.11846906691789627,Politics,Background
-0.08826054632663727,-0.0950329452753067,Politics,Background
-0.19601139426231384,0.09026329964399338,Politics,Background
-0.41880863904953003,0.056714095175266266,Politics,Background
-0.3002156615257263,0.03894388675689697,Politics,Background
-0.19826312363147736,0.15624237060546875,Politics,Background
-0.49367380142211914,0.08290576189756393,Politics,Background
-0.36803507804870605,0.06351373344659805,Politics,Background
-0.4116249680519104,0.10367768257856369,Politics,Background
-0.05016888305544853,0.05114830285310745,Politics,Background
-0.35955554246902466,-0.01919376850128174,Politics,Background
-0.08846282958984375,-0.02072448655962944,Politics,Background
-0.21718217432498932,-0.12463688105344772,Politics,Background
0.006331907585263252,-0.08025112748146057,Politics,Background
-0.34209775924682617,-0.01115483045578003,Politics,Background
-0.2605559825897217,-0.10931963473558426,Politics,Background
-0.1944163739681244,0.02179693430662155,Politics,Background
-0.48628902435302734,0.128164142370224,Politics,Background
-0.04416840150952339,-0.28616344928741455,Sport,Background
-0.19048874080181122,-0.2959490716457367,Sport,Background
-0.12666259706020355,-0.26436516642570496,Sport,Background
0.03293722867965698,-0.2328973114490509,Sport,Background
0.022207025438547134,-0.3175484538078308,Sport,Background
-0.011669769883155823,-0.2717660665512085,Sport,Background
0.08385913074016571,-0.2737479507923126,Sport,Background
0.11067745089530945,-0.3322432041168213,Sport,Background
-0.08968819677829742,-0.16878008842468262,Sport,Background
0.030220070853829384,-0.27552586793899536,Sport,Background
0.028126467019319534,-0.3627009689807892,Sport,Background
-0.05554651841521263,-0.2710524797439575,Sport,Background
0.07231582701206207,-0.3237772285938263,Sport,Background
0.12801003456115723,-0.3659021258354187,Sport,Background
-0.07914243638515472,-0.3039951026439667,Sport,Background
0.057135455310344696,-0.22991150617599487,Sport,Background
-0.11549003422260284,-0.3608509600162506,Sport,Background
-0.011772572994232178,-0.2606443166732788,Sport,Background
-0.010027013719081879,-0.3679525554180145,Sport,Background
-0.03511935845017433,-0.2223374843597412,Sport,Background
0.0736365020275116,-0.3442445695400238,Sport,Background
-0.00394744798541069,-0.3640556335449219,Sport,Background
0.04981567710638046,-0.42042112350463867,Sport,Background
-0.06404708325862885,-0.3764468729496002,Sport,Background
0.09027764946222305,-0.4044382870197296,Sport,Background
0.026310887187719345,-0.32828381657600403,Sport,Background
0.08775898814201355,-0.24759918451309204,Sport,Background
0.0075132958590984344,-0.25580698251724243,Sport,Background
0.1391000598669052,-0.28609564900398254,Sport,Background
0.08598621189594269,-0.2708326280117035,Sport,Background
0.2205476611852646,-0.426742285490036,Sport,Background
-0.0376349501311779,-0.3445200026035309,Sport,Background
0.07536514103412628,-0.16147765517234802,Sport,Background
0.0901888757944107,-0.2949294447898865,Sport,Background
-0.027339745312929153,-0.15165762603282928,Sport,Background
0.06887458264827728,-0.2555140256881714,Sport,Background
0.03288647532463074,-0.18580500781536102,Sport,Background
0.035443756729364395,-0.28365397453308105,Sport,Background
-0.13344557583332062,-0.29074737429618835,Sport,Background
-0.09751380980014801,-0.3091930150985718,Sport,Background
-0.1725258231163025,-0.14947786927223206,Sport,Background
0.01101897843182087,-0.25733691453933716,Sport,Background
-0.15299956500530243,-0.1791626513004303,Sport,Background
-0.011995773762464523,-0.4198093116283417,Sport,Background
0.13360626995563507,-0.5051711201667786,Sport,Background
0.07302559912204742,-0.27383729815483093,Sport,Background
0.1290697306394577,-0.3005187213420868,Sport,Background
-0.0005657896399497986,-0.20023462176322937,Sport,Background
0.03266984224319458,-0.277011901140213,Sport,Background
0.08297981321811676,-0.3260383903980255,Sport,Background
-0.13738411664962769,-0.1395815908908844,Sport,Background
0.013722207397222519,-0.22027722001075745,Sport,Background
0.09669829905033112,-0.31414565443992615,Sport,Background
0.023145176470279694,-0.22364556789398193,Sport,Background
0.04918184503912926,-0.41687560081481934,Sport,Background
0.14601147174835205,-0.2098563313484192,Sport,Background
-0.002767622470855713,-0.19275668263435364,Sport,Background
0.11100153625011444,-0.33824422955513,Sport,Background
0.11490286886692047,-0.3535045087337494,Sport,Background
-0.1614244431257248,-0.22170013189315796,Sport,Background
-0.11833122372627258,-0.26053586602211,Sport,Background
0.025276251137256622,-0.23980775475502014,Sport,Background
-0.026152249425649643,-0.2503868639469147,Sport,Background
-0.18352890014648438,-0.16949421167373657,Sport,Background
-0.004258211702108383,-0.38107845187187195,Sport,Background
-0.1663270741701126,-0.18883875012397766,Sport,Background
0.11657300591468811,-0.32745927572250366,Sport,Background
0.09440194070339203,-0.22027835249900818,Sport,Background
0.06768105924129486,-0.47128233313560486,Sport,Background
0.18998128175735474,-0.31712499260902405,Sport,Background
0.04609472304582596,-0.3997174799442291,Sport,Background
0.08493243157863617,-0.3323281407356262,Sport,Background
0.06964930891990662,-0.27074551582336426,Sport,Background
-0.06966516375541687,-0.278338223695755,Sport,Background
0.13126173615455627,-0.31540432572364807,Sport,Background
0.23026369512081146,-0.38429075479507446,Sport,Background
-0.07956935465335846,-0.006429988890886307,Sport,Background
-0.07152590155601501,-0.22050222754478455,Sport,Background
-0.007890094071626663,-0.25016286969184875,Sport,Background
0.06424106657505035,-0.22509509325027466,Sport,Background
-0.15603597462177277,-0.27644097805023193,Sport,Background
-0.19247519969940186,-0.3342554271221161,Sport,Background
0.06441348791122437,-0.2541949152946472,Sport,Background
0.04137903451919556,-0.3244002163410187,Sport,Background
-0.12060989439487457,-0.30259472131729126,Sport,Background
0.10194939374923706,-0.3667430579662323,Sport,Background
-0.08796446025371552,-0.24038562178611755,Sport,Background
0.020022165030241013,-0.352151095867157,Sport,Background
-0.02837604284286499,-0.3049432337284088,Sport,Background
0.14952000975608826,-0.3083078861236572,Sport,Background
0.10396793484687805,-0.25447720289230347,Sport,Background
0.1418006718158722,-0.48619821667671204,Sport,Background
0.1205097883939743,-0.4362930953502655,Sport,Background
0.13938304781913757,-0.19191905856132507,Sport,Background
-0.08516006171703339,-0.253972589969635,Sport,Background
0.0056081656366586685,-0.34127119183540344,Sport,Background
0.0004686005413532257,-0.32308289408683777,Sport,Background
0.03999549150466919,-0.24366185069084167,Sport,Background
0.11337581276893616,-0.30216941237449646,Sport,Background
-0.0820665955543518,-0.31917330622673035,Sport,Background
0.03492697700858116,-0.3096616864204407,Sport,Background
-0.25395917892456055,-0.1542876958847046,Sport,Background
-0.030034955590963364,-0.28687024116516113,Sport,Background
-0.032250721007585526,-0.23859798908233643,Sport,Background
0.031553637236356735,-0.30462396144866943,Sport,Background
0.08967088162899017,-0.19313344359397888,Sport,Background
0.034290611743927,-0.3329332172870636,Sport,Background
0.07071729004383087,-0.26690617203712463,Sport,Background
0.028270740061998367,-0.28060877323150635,Sport,Background
-0.22079502046108246,-0.07265287637710571,Sport,Background
-0.008818566799163818,-0.33521851897239685,Sport,Background
-0.015738818794488907,-0.3057355284690857,Sport,Background
-0.11382268369197845,-0.2533622682094574,Sport,Background
0.15623034536838531,-0.3874548375606537,Sport,Background
-0.027973581105470657,-0.3576018512248993,Sport,Background
0.15046021342277527,-0.26752132177352905,Sport,Background
-0.08213886618614197,-0.32347699999809265,Sport,Background
0.1329280585050583,-0.3791375458240509,Sport,Background
0.1485520899295807,-0.25707972049713135,Sport,Background
0.045037396252155304,-0.33409062027931213,Sport,Background
0.24543917179107666,-0.4086665213108063,Sport,Background
-0.0024909377098083496,-0.3525749146938324,Sport,Background
-0.11172501742839813,-0.2277543544769287,Sport,Background
-0.030815422534942627,-0.07945210486650467,Sport,Background
0.08572901785373688,-0.3397938013076782,Sport,Background
0.2069753259420395,-0.4059206545352936,Sport,Background
-0.055597517639398575,-0.21209868788719177,Sport,Background
-0.0007496476173400879,-0.3115764260292053,Sport,Background
0.11095145344734192,-0.3280188739299774,Sport,Background
0.07799002528190613,-0.3119226098060608,Sport,Background
0.0966825932264328,-0.3076449930667877,Sport,Background
0.16777774691581726,-0.3745294511318207,Sport,Background
0.20148460566997528,-0.40047892928123474,Sport,Background
0.08338218182325363,-0.287534236907959,Sport,Background
-0.1879820078611374,-0.2835088074207306,Sport,Background
0.1196971982717514,-0.34078291058540344,Sport,Background
0.022060204297304153,-0.4234941899776459,Sport,Background
0.06678278744220734,-0.17655128240585327,Sport,Background
0.05029156059026718,-0.32461145520210266,Sport,Background
-0.04246600344777107,-0.399677038192749,Sport,Background
-0.05149878188967705,-0.2940085828304291,Sport,Background
-0.08200949430465698,-0.2671709954738617,Sport,Background
0.01664098910987377,-0.3463880717754364,Sport,Background
-0.11186276376247406,-0.2179640829563141,Sport,Background
-0.23989377915859222,-0.2247113287448883,Sport,Background
-0.1508691906929016,-0.2815181314945221,Sport,Background
0.12684360146522522,-0.42991068959236145,Sport,Background
0.07947041839361191,-0.42410656809806824,Sport,Background
-0.05957896634936333,-0.31992051005363464,Sport,Background
-0.07274481654167175,-0.07509469240903854,Sport,Background
-0.006499726325273514,-0.36752188205718994,Sport,Background
0.08833704888820648,-0.36558547616004944,Sport,Background
0.01859356090426445,-0.2981708347797394,Sport,Background
0.02330450713634491,-0.2662709057331085,Sport,Background
-0.0018757954239845276,-0.23103094100952148,Sport,Background
0.07498371601104736,-0.15895676612854004,Sport,Background
-0.13844580948352814,-0.2641185224056244,Sport,Background
0.10164675116539001,-0.26789590716362,Sport,Background
0.08051005005836487,-0.3428633511066437,Sport,Background
0.06362886726856232,-0.5152872800827026,Sport,Background
0.058148108422756195,-0.3233816921710968,Sport,Background
0.015842102468013763,-0.2520018517971039,Sport,Background
0.1386948674917221,-0.32544222474098206,Sport,Background
-0.05384683981537819,-0.1437542736530304,Sport,Background
0.033984337002038956,-0.24742236733436584,Sport,Background
0.043963707983493805,-0.328152060508728,Sport,Background
-0.0655137300491333,-0.12184035778045654,Sport,Background
-0.1666843146085739,-0.06366579234600067,Sport,Background
-0.059233229607343674,-0.28259462118148804,Sport,Background
-0.014813993126153946,-0.33245447278022766,Sport,Background
-0.016747068613767624,-0.19797679781913757,Sport,Background
-0.09124092757701874,-0.20820185542106628,Sport,Background
-0.019935574382543564,-0.2550555169582367,Sport,Background
0.03851856663823128,-0.36773523688316345,Sport,Background
0.0909653902053833,-0.28617170453071594,Sport,Background
-0.03402552381157875,-0.21585774421691895,Sport,Background
-0.01293666660785675,-0.3837948441505432,Sport,Background
0.10301712155342102,-0.319292813539505,Sport,Background
0.13360291719436646,-0.33028432726860046,Sport,Background
0.16053850948810577,-0.3184316158294678,Sport,Background
-0.03334232047200203,-0.33822882175445557,Sport,Background
0.0197698213160038,-0.2915230393409729,Sport,Background
0.018362896516919136,-0.3287515938282013,Sport,Background
-0.056707631796598434,-0.013199787586927414,Sport,Background
-0.12191234529018402,-0.44209620356559753,Sport,Background
-0.14585977792739868,-0.2581498622894287,Sport,Background
-0.009409800171852112,-0.2463282346725464,Sport,Background
-0.054799001663923264,-0.27704522013664246,Sport,Background
0.08597443997859955,-0.16540253162384033,Sport,Background
-0.10232296586036682,-0.3551684021949768,Sport,Background
-0.09252338111400604,-0.28071701526641846,Sport,Background
0.19284175336360931,-0.3884875476360321,Sport,Background
0.035477474331855774,-0.34459713101387024,Sport,Background
-0.1766936480998993,-0.3140077292919159,Sport,Background
0.06422606110572815,-0.26574763655662537,Sport,Background
-0.022129207849502563,-0.3126487731933594,Sport,Background
0.03826538845896721,-0.1903982162475586,Sport,Background
0.10745248198509216,-0.31033700704574585,Sport,Background
-0.05757379159331322,-0.08776360005140305,Sport,Background
0.14875762164592743,-0.37668517231941223,Sport,Background
-0.003106106072664261,-0.35422107577323914,Sport,Background
-0.10432538390159607,-0.2861841320991516,Sport,Background
-0.00979321077466011,-0.34580332040786743,Sport,Background
-0.037013497203588486,-0.363554984331131,Sport,Background
0.06822648644447327,-0.36723679304122925,Sport,Background
0.016506392508745193,-0.2155647873878479,Sport,Background
-0.031249623745679855,-0.15187382698059082,Sport,Background
0.0030532069504261017,-0.32005515694618225,Sport,Background
0.10538898408412933,-0.3519130051136017,Sport,Background
0.12441538274288177,-0.45899078249931335,Sport,Background
-0.05102822557091713,-0.30632686614990234,Sport,Background
-0.13483299314975739,-0.07380040735006332,Sport,Background
-0.07627715170383453,-0.21361538767814636,Sport,Background
-0.04432647302746773,-0.16868539154529572,Sport,Background
-0.028587624430656433,-0.2627175450325012,Sport,Background
-0.08011160790920258,0.05445856600999832,Sport,Background
-0.0027396343648433685,-0.2704547345638275,Sport,Background
-0.009952187538146973,-0.36617499589920044,Sport,Background
-0.11037515103816986,-0.2722433805465698,Sport,Background
0.15644492208957672,-0.3530372083187103,Sport,Background
0.14484284818172455,-0.31696566939353943,Sport,Background
0.018390631303191185,-0.3299503028392792,Sport,Background
0.06496255099773407,-0.2899704575538635,Sport,Background
0.009192313998937607,-0.3458397090435028,Sport,Background
0.09920044243335724,-0.4138576090335846,Sport,Background
0.08391962200403214,-0.20872533321380615,Sport,Background
0.10155737400054932,-0.26772719621658325,Sport,Background
-0.12492494285106659,-0.343431293964386,Sport,Background
0.09615394473075867,-0.21325308084487915,Sport,Background
-0.041354190558195114,-0.3505919575691223,Sport,Background
0.10561494529247284,-0.3278542459011078,Sport,Background
0.024251723662018776,-0.3471962511539459,Sport,Background
-0.0768444836139679,-0.2769070863723755,Sport,Background
0.09677691757678986,-0.3835790455341339,Sport,Background
0.07539218664169312,-0.35721492767333984,Sport,Background
-0.012348953634500504,-0.298946350812912,Sport,Background
0.0817590206861496,-0.3175400495529175,Sport,Background
-0.0933266133069992,-0.3467048406600952,Sport,Background
-0.08599592745304108,-0.09915928542613983,Sport,Background
0.06864022463560104,-0.288844496011734,Sport,Background
-0.0654871016740799,-0.26083168387413025,Sport,Background
-0.03998207673430443,-0.14272795617580414,Sport,Background
0.12018068134784698,-0.2625381350517273,Sport,Background
0.09884655475616455,-0.37694016098976135,Sport,Background
-0.01666668802499771,-0.26642605662345886,Sport,Background
0.07020492851734161,-0.333297461271286,Sport,Background
0.08116259425878525,-0.24481704831123352,Sport,Background
0.02097894623875618,-0.2205319106578827,Sport,Background
0.039392344653606415,-0.20407959818840027,Sport,Background
0.052762702107429504,-0.31175118684768677,Sport,Background
0.11060278117656708,-0.1574973165988922,Sport,Background
-0.18206258118152618,-0.19144213199615479,Sport,Background
-0.009453319013118744,-0.09445496648550034,Sport,Background
0.04875498265028,-0.2893037796020508,Sport,Background
-0.1310369223356247,-0.21037352085113525,Sport,Background
-0.019708164036273956,-0.2619571089744568,Sport,Background
0.002984965220093727,-0.42714908719062805,Sport,Background
0.03827527165412903,-0.22198337316513062,Sport,Background
-0.08636274933815002,-0.36304035782814026,Sport,Background
-0.02259182557463646,-0.35768958926200867,Sport,Background
0.014878472313284874,-0.30156826972961426,Sport,Background
0.021176280453801155,-0.303805410861969,Sport,Background
-0.18526016175746918,-0.289884477853775,Sport,Background
0.12838435173034668,-0.219395250082016,Sport,Background
-0.09760156273841858,-0.19678619503974915,Sport,Background
-0.08251003921031952,-0.18124428391456604,Sport,Background
-0.006433315575122833,-0.39946624636650085,Sport,Background
-0.005041453987360001,-0.3271002471446991,Sport,Background
0.10250698029994965,-0.16652293503284454,Sport,Background
-0.12095005810260773,-0.2388494908809662,Sport,Background
0.010453229770064354,-0.15695661306381226,Sport,Background
0.06469732522964478,-0.25044071674346924,Sport,Background
-0.06404708325862885,-0.3764468729496002,Sport,Background
0.06331397593021393,-0.300932914018631,Sport,Background
0.04001239687204361,-0.23872408270835876,Sport,Background
0.04382774978876114,-0.2611832320690155,Sport,Background
0.1480012685060501,-0.19605395197868347,Sport,Background
0.031221341341733932,-0.32010334730148315,Sport,Background
-0.06233145669102669,-0.40997153520584106,Sport,Background
0.02116597257554531,-0.36397162079811096,Sport,Background
0.07828827202320099,-0.35235124826431274,Sport,Background
-0.03438903018832207,-0.2007579803466797,Sport,Background
-0.11996607482433319,-0.2717794179916382,Sport,Background
-0.0037869997322559357,-0.3977644741535187,Sport,Background
0.019051112234592438,-0.3835079073905945,Sport,Background
-0.020347483456134796,-0.2858075201511383,Sport,Background
-0.12443865835666656,-0.1810896396636963,Sport,Background
-0.0003451146185398102,-0.31486499309539795,Sport,Background
0.07754787057638168,-0.4366541802883148,Sport,Background
-0.014149714261293411,-0.2913975119590759,Sport,Background
0.0625762790441513,-0.3596896827220917,Sport,Background
-0.06758047640323639,-0.29252684116363525,Sport,Background
0.016644489020109177,-0.34439942240715027,Sport,Background
0.06450816988945007,-0.3634589612483978,Sport,Background
0.08010219782590866,-0.49029091000556946,Sport,Background
0.021771254017949104,-0.4235169589519501,Sport,Background
-0.10117307305335999,-0.20377275347709656,Sport,Background
0.021621396765112877,-0.31267687678337097,Sport,Background
-0.0307728610932827,-0.26025065779685974,Sport,Background
-0.11735005676746368,-0.2125864326953888,Sport,Background
0.13980457186698914,-0.3212510645389557,Sport,Background
-0.0003457069396972656,-0.2825607657432556,Sport,Background
-0.15219949185848236,-0.28013816475868225,Sport,Background
-0.030815422534942627,-0.07945210486650467,Sport,Background
0.003873564302921295,-0.275701105594635,Sport,Background
0.02712811343371868,-0.3554319441318512,Sport,Background
0.05174136906862259,-0.32032468914985657,Sport,Background
-0.09783364832401276,-0.33572569489479065,Sport,Background
0.08713160455226898,-0.30282941460609436,Sport,Background
0.024181649088859558,-0.2665918469429016,Sport,Background
-0.0018751509487628937,-0.07356199622154236,Sport,Background
-0.05264991894364357,-0.2236720323562622,Sport,Background
-0.04861149564385414,-0.2849815785884857,Sport,Background
-0.05444841459393501,-0.2904353439807892,Sport,Background
-0.1160452663898468,-0.3073955774307251,Sport,Background
0.037094902247190475,-0.3110502362251282,Sport,Background
0.16569991409778595,-0.25840505957603455,Sport,Background
-0.08712098002433777,-0.2630811929702759,Sport,Background
-0.00882694125175476,-0.38408759236335754,Sport,Background
0.04645440727472305,-0.09292799979448318,Sport,Background
0.06531277298927307,-0.3723830282688141,Sport,Background
0.028804831206798553,-0.33697807788848877,Sport,Background
0.08597412705421448,-0.40111199021339417,Sport,Background
0.025134194642305374,-0.3295288383960724,Sport,Background
0.024388398975133896,-0.33787062764167786,Sport,Background
0.005531858652830124,-0.329924613237381,Sport,Background
0.024797655642032623,-0.3529958426952362,Sport,Background
0.02752947062253952,-0.1404399573802948,Sport,Background
0.06393991410732269,-0.3408612310886383,Sport,Background
0.0570288822054863,-0.3479669690132141,Sport,Background
-0.08967992663383484,-0.18051883578300476,Sport,Background
0.09336569160223007,-0.295986145734787,Sport,Background
0.029426442459225655,-0.27847400307655334,Sport,Background
-0.11129707098007202,-0.21726003289222717,Sport,Background
0.08865194022655487,-0.3383186459541321,Sport,Background
0.058529019355773926,-0.2929249703884125,Sport,Background
-0.08066409826278687,-0.23200994729995728,Sport,Background
-0.19393976032733917,0.15608707070350647,Sport,Background
0.18098483979701996,-0.29399991035461426,Sport,Background
-0.02042466029524803,-0.37296345829963684,Sport,Background
0.07182751595973969,-0.31517213582992554,Sport,Background
-0.05308998003602028,-0.2658681571483612,Sport,Background
0.09277957677841187,-0.2266581952571869,Sport,Background
-0.025549598038196564,-0.28492608666419983,Sport,Background
-0.08972726762294769,-0.2987898588180542,Sport,Background
0.020127514377236366,-0.25341615080833435,Sport,Background
0.018795346841216087,-0.3086298108100891,Sport,Background
-0.03664090111851692,-0.33047187328338623,Sport,Background
-0.06439287960529327,-0.2423800528049469,Sport,Background
0.0011911112815141678,-0.23188835382461548,Sport,Background
0.06555181741714478,-0.36191681027412415,Sport,Background
-0.1795700639486313,-0.20919227600097656,Sport,Background
-0.04641956463456154,-0.25458255410194397,Sport,Background
0.0057869553565979,-0.3221888840198517,Sport,Background
0.05269780382514,-0.3049023151397705,Sport,Background
-0.0496794767677784,-0.30624252557754517,Sport,Background
0.13252674043178558,-0.30653759837150574,Sport,Background
-0.0404517762362957,-0.3072713613510132,Sport,Background
-0.02988501265645027,-0.354024738073349,Sport,Background
0.06959239393472672,-0.2869642376899719,Sport,Background
0.024368789047002792,-0.2909889817237854,Sport,Background
