Model,Grid distance,Representation distance
GPT-2,2,1976.77587890625
GPT-2,2,66.02433013916016
GPT-2,2,71.00230407714844
GPT-2,2,1990.492919921875
GPT-2,2,59.563575744628906
GPT-2,2,60.321205139160156
GPT-2,2,57.93413162231445
GPT-2,2,178.03309631347656
GPT-2,2,183.03504943847656
GPT-2,2,180.86883544921875
GPT-2,2,57.95349884033203
GPT-2,2,57.82964324951172
GPT-2,2,53.78065490722656
GPT-2,2,52.87260818481445
GPT-2,2,78.24339294433594
GPT-2,2,61.85525131225586
GPT-2,2,53.37286376953125
GPT-2,2,68.0821533203125
GPT-2,2,67.69398498535156
GPT-2,2,48.233123779296875
GPT-2,2,200.9550018310547
GPT-2,2,58.193790435791016
GPT-2,2,62.13948059082031
GPT-2,2,58.85165023803711
GPT-2,2,65.9654541015625
GPT-2,2,69.7847671508789
GPT-2,2,66.77694702148438
GPT-2,2,71.0711441040039
GPT-2,2,206.17721557617188
GPT-2,2,56.47255325317383
GPT-2,2,68.12268829345703
GPT-2,2,214.32713317871094
GPT-2,2,251.08987426757812
GPT-2,2,58.132476806640625
GPT-2,2,59.544776916503906
GPT-2,2,54.4698486328125
GPT-2,2,59.08302688598633
GPT-2,2,57.166568756103516
GPT-2,2,257.1271057128906
GPT-2,2,252.25392150878906
GPT-2,2,51.32002258300781
GPT-2,2,50.70164489746094
GPT-2,2,51.261207580566406
GPT-2,2,51.02303695678711
GPT-2,2,58.72956085205078
GPT-2,2,53.88840103149414
GPT-2,2,221.83505249023438
GPT-2,2,59.03837585449219
GPT-2,2,48.691009521484375
GPT-2,2,63.235450744628906
GPT-2,2,223.5734405517578
GPT-2,2,233.651123046875
GPT-2,2,60.06349563598633
GPT-2,2,82.71244812011719
GPT-2,2,60.21821594238281
GPT-2,2,263.96197509765625
GPT-2,2,46.21274185180664
GPT-2,2,40.44224166870117
GPT-2,2,55.37236404418945
GPT-2,2,49.983360290527344
GPT-2,2,250.70437622070312
GPT-2,2,57.59782791137695
GPT-2,2,59.11342239379883
GPT-2,2,54.41804122924805
GPT-2,2,258.35943603515625
GPT-2,2,245.29005432128906
GPT-2,2,51.76398849487305
GPT-2,2,69.97884368896484
GPT-2,2,78.87981414794922
GPT-2,2,145.30381774902344
GPT-2,2,60.40211486816406
GPT-2,2,54.292808532714844
GPT-2,2,55.01488494873047
GPT-2,2,49.05773162841797
GPT-2,2,136.8477783203125
GPT-2,2,58.70320510864258
GPT-2,2,54.25825119018555
GPT-2,2,53.402198791503906
GPT-2,2,137.0953826904297
GPT-2,2,145.10670471191406
GPT-2,2,53.53977966308594
GPT-2,2,65.28643798828125
GPT-2,2,327.2535705566406
GPT-2,2,337.7353210449219
GPT-2,2,342.1463623046875
GPT-2,2,47.42945098876953
GPT-2,2,51.62654113769531
GPT-2,2,56.83041000366211
GPT-2,2,54.36391067504883
GPT-2,2,65.68325805664062
GPT-2,2,45.764122009277344
GPT-2,2,49.375755310058594
GPT-2,2,53.15146255493164
GPT-2,2,55.3539924621582
GPT-2,2,46.088233947753906
GPT-2,2,54.50468063354492
GPT-2,2,52.37471008300781
GPT-2,2,248.34310913085938
GPT-2,2,50.06572723388672
GPT-2,2,49.79498291015625
GPT-2,2,65.47052001953125
GPT-2,2,46.45279312133789
GPT-2,2,248.51144409179688
GPT-2,2,57.98711013793945
GPT-2,2,61.07850646972656
GPT-2,2,57.34779739379883
GPT-2,2,259.2727966308594
GPT-2,2,245.28369140625
GPT-2,2,66.83617401123047
GPT-2,2,58.76885223388672
GPT-2,2,74.4594955444336
GPT-2,2,65.18915557861328
GPT-2,2,277.8282165527344
GPT-2,2,58.76487350463867
GPT-2,2,56.42731475830078
GPT-2,2,66.58900451660156
GPT-2,2,53.28455352783203
GPT-2,2,62.50942611694336
GPT-2,2,56.095458984375
GPT-2,2,56.34183883666992
GPT-2,2,280.4309387207031
GPT-2,2,54.681270599365234
GPT-2,2,62.855552673339844
GPT-2,2,276.6499328613281
GPT-2,2,445.8656311035156
GPT-2,2,63.506351470947266
GPT-2,2,62.303714752197266
GPT-2,2,27.388681411743164
GPT-2,2,50.177371978759766
GPT-2,2,66.07441711425781
GPT-2,2,450.92034912109375
GPT-2,2,452.8195495605469
GPT-2,2,51.18622589111328
GPT-2,2,68.08256530761719
GPT-2,2,51.75796127319336
GPT-2,2,67.634033203125
GPT-2,2,70.9926528930664
GPT-2,2,69.31755065917969
GPT-2,2,60.203983306884766
GPT-2,2,49.547447204589844
GPT-2,2,62.721588134765625
GPT-2,2,55.357112884521484
GPT-2,2,63.54106903076172
GPT-2,2,54.753562927246094
GPT-2,2,57.69361114501953
GPT-2,2,337.7548522949219
GPT-2,2,60.557254791259766
GPT-2,2,57.412193298339844
GPT-2,2,61.66984939575195
GPT-2,2,341.7777404785156
GPT-2,2,63.51001739501953
GPT-2,2,337.1050720214844
GPT-2,2,68.830322265625
GPT-2,2,51.77358627319336
GPT-2,2,53.9622802734375
GPT-2,2,304.9690246582031
GPT-2,2,46.824790954589844
GPT-2,2,45.627685546875
GPT-2,2,60.44392395019531
GPT-2,2,60.62531661987305
GPT-2,2,305.9230651855469
GPT-2,2,299.3223571777344
GPT-2,2,52.509368896484375
GPT-2,2,48.019935607910156
GPT-2,2,47.578582763671875
GPT-2,2,42.42916488647461
GPT-2,2,52.20414352416992
GPT-2,2,201.7641143798828
GPT-2,2,55.78139877319336
GPT-2,2,35.088645935058594
GPT-2,2,42.25278091430664
GPT-2,2,55.31458282470703
GPT-2,2,200.30682373046875
GPT-2,2,59.6766471862793
GPT-2,2,48.250572204589844
GPT-2,2,47.32453536987305
GPT-2,2,198.8749237060547
GPT-2,2,202.0718536376953
GPT-2,2,55.562103271484375
GPT-2,2,55.61809539794922
GPT-2,2,74.19332122802734
GPT-2,2,68.82308959960938
GPT-2,2,67.80135345458984
GPT-2,2,288.95159912109375
GPT-2,2,289.2263488769531
GPT-2,2,286.02618408203125
GPT-2,2,52.54833221435547
GPT-2,2,42.9878044128418
GPT-2,2,44.15353012084961
GPT-2,2,55.29527282714844
GPT-2,2,55.11874008178711
GPT-2,2,52.224365234375
GPT-2,2,56.58802032470703
GPT-2,2,54.47233963012695
GPT-2,2,67.11436462402344
GPT-2,2,53.29232406616211
GPT-2,2,71.3384017944336
GPT-2,2,48.972835540771484
GPT-2,2,56.302276611328125
GPT-2,2,245.40011596679688
GPT-2,2,56.93716049194336
GPT-2,2,67.4358139038086
GPT-2,2,61.63878631591797
GPT-2,2,245.09617614746094
GPT-2,2,58.517276763916016
GPT-2,2,54.820926666259766
GPT-2,2,229.8971710205078
GPT-2,2,55.4138298034668
GPT-2,2,272.8056335449219
GPT-2,2,47.66009521484375
GPT-2,2,33.93904495239258
GPT-2,2,49.54467010498047
GPT-2,2,51.42839050292969
GPT-2,2,50.905696868896484
GPT-2,2,264.6268005371094
GPT-2,2,269.9451904296875
GPT-2,2,54.80513381958008
GPT-2,2,52.47972869873047
GPT-2,2,44.76019287109375
GPT-2,2,47.466739654541016
GPT-2,2,57.45106506347656
GPT-2,2,49.22880172729492
GPT-2,2,57.52733612060547
GPT-2,2,46.956329345703125
GPT-2,2,51.400177001953125
GPT-2,2,52.85536575317383
GPT-2,2,54.038021087646484
GPT-2,2,52.96181106567383
GPT-2,2,50.088226318359375
GPT-2,2,341.5132141113281
GPT-2,2,46.82537841796875
GPT-2,2,51.536521911621094
GPT-2,2,52.859317779541016
GPT-2,2,336.2991943359375
GPT-2,2,52.71891784667969
GPT-2,2,332.79046630859375
GPT-2,2,58.865989685058594
GPT-2,2,47.73627471923828
GPT-2,2,499.5628356933594
GPT-2,2,47.45991134643555
GPT-2,2,47.950313568115234
GPT-2,2,74.40214538574219
GPT-2,2,50.5582160949707
GPT-2,2,71.57593536376953
GPT-2,2,55.12909698486328
GPT-2,2,69.4088134765625
GPT-2,2,497.81414794921875
GPT-2,2,66.79398345947266
GPT-2,2,83.12439727783203
GPT-2,2,488.37506103515625
GPT-2,2,58.05449676513672
GPT-2,2,51.73573303222656
GPT-2,2,47.261024475097656
GPT-2,2,496.47021484375
GPT-2,2,504.7603454589844
GPT-2,2,496.4393615722656
GPT-2,2,56.60062789916992
GPT-2,2,59.034141540527344
GPT-2,2,68.91092681884766
GPT-2,2,53.34629821777344
GPT-2,2,53.376468658447266
GPT-2,2,47.56596374511719
GPT-2,2,56.31905746459961
GPT-2,2,52.394351959228516
GPT-2,2,64.57341766357422
GPT-2,2,223.13113403320312
GPT-2,2,68.24960327148438
GPT-2,2,71.34982299804688
GPT-2,2,50.39818572998047
GPT-2,2,58.80325698852539
GPT-2,2,231.54568481445312
GPT-2,2,51.5136833190918
GPT-2,2,57.960105895996094
GPT-2,2,56.716766357421875
GPT-2,2,226.78118896484375
GPT-2,2,225.46266174316406
GPT-2,2,51.91570281982422
GPT-2,2,62.268184661865234
GPT-2,2,335.6668395996094
GPT-2,2,332.3401184082031
GPT-2,2,333.3975524902344
GPT-2,2,75.05413055419922
GPT-2,2,57.13771057128906
GPT-2,2,52.77979278564453
GPT-2,2,60.03334426879883
GPT-2,2,55.70170974731445
GPT-2,2,58.16389465332031
GPT-2,2,62.60246658325195
GPT-2,2,58.75245666503906
GPT-2,2,67.30128479003906
GPT-2,2,56.32785415649414
GPT-2,2,53.65653610229492
GPT-2,2,62.416751861572266
GPT-2,2,50.143898010253906
GPT-2,2,47.292083740234375
GPT-2,2,56.99297332763672
GPT-2,2,64.87141418457031
GPT-2,2,226.47335815429688
GPT-2,2,56.89850616455078
GPT-2,2,66.6679458618164
GPT-2,2,57.121315002441406
GPT-2,2,224.2421417236328
GPT-2,2,43.87736892700195
GPT-2,2,54.442169189453125
GPT-2,2,227.9282989501953
GPT-2,2,55.98219299316406
GPT-2,2,50.24544906616211
GPT-2,2,158.95350646972656
GPT-2,2,47.86405944824219
GPT-2,2,49.10833740234375
GPT-2,2,64.23866271972656
GPT-2,2,162.32884216308594
GPT-2,2,62.34427261352539
GPT-2,2,53.94248580932617
GPT-2,2,60.9208984375
GPT-2,2,160.0690155029297
GPT-2,2,63.55753707885742
GPT-2,2,61.632293701171875
GPT-2,2,49.33274459838867
GPT-2,2,56.895713806152344
GPT-2,2,52.42024612426758
GPT-2,2,192.17698669433594
GPT-2,2,52.26259231567383
GPT-2,2,62.5482177734375
GPT-2,2,63.16486358642578
GPT-2,2,187.88917541503906
GPT-2,2,65.54357147216797
GPT-2,2,51.961605072021484
GPT-2,2,61.623756408691406
GPT-2,2,194.61038208007812
GPT-2,2,62.984405517578125
GPT-2,2,53.32377624511719
GPT-2,2,46.387245178222656
GPT-2,2,87.14616394042969
GPT-2,2,54.48311233520508
GPT-2,2,54.73067092895508
GPT-2,2,441.9084167480469
GPT-2,2,41.756900787353516
GPT-2,2,67.04236602783203
GPT-2,2,64.79642486572266
GPT-2,2,432.8934631347656
GPT-2,2,99.3055191040039
GPT-2,2,55.52260208129883
GPT-2,2,446.18499755859375
GPT-2,2,102.25275421142578
GPT-2,2,93.79349517822266
GPT-2,2,51.320621490478516
GPT-2,2,55.08850860595703
GPT-2,2,46.29623031616211
GPT-2,2,71.98763275146484
GPT-2,2,63.447940826416016
GPT-2,2,88.67523956298828
GPT-2,2,325.736572265625
GPT-2,2,69.9158706665039
GPT-2,2,53.34961700439453
GPT-2,2,53.428462982177734
GPT-2,2,349.09039306640625
GPT-2,2,67.41212463378906
GPT-2,2,338.34375
GPT-2,2,56.60380554199219
GPT-2,2,55.82371520996094
GPT-2,2,59.939762115478516
GPT-2,2,59.256080627441406
GPT-2,2,48.33993911743164
GPT-2,2,144.3323516845703
GPT-2,2,53.71601867675781
GPT-2,2,57.77825927734375
GPT-2,2,50.65133285522461
GPT-2,2,151.59326171875
GPT-2,2,55.29149627685547
GPT-2,2,51.23404312133789
GPT-2,2,149.11705017089844
GPT-2,2,60.63252639770508
GPT-2,2,240.33267211914062
GPT-2,2,89.25208282470703
GPT-2,2,101.183837890625
GPT-2,2,54.78682327270508
GPT-2,2,51.71112060546875
GPT-2,2,62.04433822631836
GPT-2,2,250.3959197998047
GPT-2,2,259.46466064453125
GPT-2,2,58.180419921875
GPT-2,2,64.76365661621094
GPT-2,2,71.40670776367188
GPT-2,2,57.7805290222168
GPT-2,2,49.85375213623047
GPT-2,2,68.62042999267578
GPT-2,2,246.24697875976562
GPT-2,2,50.169151306152344
GPT-2,2,66.67504119873047
GPT-2,2,68.51667022705078
GPT-2,2,54.06399154663086
GPT-2,2,247.99156188964844
GPT-2,2,62.97758102416992
GPT-2,2,66.40592956542969
GPT-2,2,80.2457046508789
GPT-2,2,67.5464859008789
GPT-2,2,76.46427154541016
GPT-2,2,59.09764099121094
GPT-2,2,44.66450500488281
GPT-2,2,60.88507843017578
GPT-2,2,54.289390563964844
GPT-2,2,342.83941650390625
GPT-2,2,60.79106521606445
GPT-2,2,53.10969161987305
GPT-2,2,50.553104400634766
GPT-2,2,337.6736145019531
GPT-2,2,50.110965728759766
GPT-2,2,328.293701171875
GPT-2,2,59.276023864746094
GPT-2,2,44.23158645629883
GPT-2,2,73.67098236083984
GPT-2,2,42.89421081542969
GPT-2,2,44.344322204589844
GPT-2,2,504.91021728515625
GPT-2,2,52.480186462402344
GPT-2,2,58.169708251953125
GPT-2,2,45.371456146240234
GPT-2,2,504.6972351074219
GPT-2,2,73.01713562011719
GPT-2,2,51.2324333190918
GPT-2,2,508.7972106933594
GPT-2,2,61.626197814941406
GPT-2,2,63.391334533691406
GPT-2,2,144.87216186523438
GPT-2,2,53.08007049560547
GPT-2,2,56.9861946105957
GPT-2,2,53.7214469909668
GPT-2,2,147.67784118652344
GPT-2,2,54.78740692138672
GPT-2,2,54.65804672241211
GPT-2,2,42.08015441894531
GPT-2,2,149.23123168945312
GPT-2,2,54.525909423828125
GPT-2,2,62.715553283691406
GPT-2,2,204.05604553222656
GPT-2,2,67.63722229003906
GPT-2,2,56.48590850830078
GPT-2,2,58.24016571044922
GPT-2,2,65.1105728149414
GPT-2,2,213.1534423828125
GPT-2,2,54.015785217285156
GPT-2,2,59.13813781738281
GPT-2,2,54.71567916870117
GPT-2,2,194.22938537597656
GPT-2,2,209.79165649414062
GPT-2,2,68.5531234741211
GPT-2,2,61.07646942138672
GPT-2,2,175.89523315429688
GPT-2,2,64.79544830322266
GPT-2,2,80.37653350830078
GPT-2,2,46.072593688964844
GPT-2,2,60.380340576171875
GPT-2,2,52.50961685180664
GPT-2,2,172.72206115722656
GPT-2,2,174.7363739013672
GPT-2,2,56.866634368896484
GPT-2,2,43.06170654296875
GPT-2,2,75.03916931152344
GPT-2,2,55.32777404785156
GPT-2,2,54.8948974609375
GPT-2,2,69.6734848022461
GPT-2,2,56.28742218017578
GPT-2,2,48.097049713134766
GPT-2,2,55.25123596191406
GPT-2,2,61.05638122558594
GPT-2,2,39.73352813720703
GPT-2,2,50.24690246582031
GPT-2,2,45.58955001831055
GPT-2,2,337.322265625
GPT-2,2,52.8521614074707
GPT-2,2,59.57743835449219
GPT-2,2,57.64597702026367
GPT-2,2,335.2203063964844
GPT-2,2,42.132198333740234
GPT-2,2,340.8327941894531
GPT-2,2,61.76542282104492
GPT-2,2,58.97399139404297
GPT-2,2,70.0732650756836
GPT-2,2,132.79371643066406
GPT-2,2,145.6287078857422
GPT-2,2,46.96659851074219
GPT-2,2,60.876407623291016
GPT-2,2,65.85692596435547
GPT-2,2,53.58280563354492
GPT-2,2,61.41167449951172
GPT-2,2,58.27301025390625
GPT-2,2,504.23260498046875
GPT-2,2,503.4419250488281
GPT-2,2,507.3640441894531
GPT-2,2,56.72182846069336
GPT-2,2,63.767940521240234
GPT-2,2,47.725547790527344
GPT-2,2,59.22340774536133
GPT-2,2,40.60136413574219
GPT-2,2,53.465606689453125
GPT-2,2,55.7402458190918
GPT-2,2,62.253658294677734
GPT-2,2,62.107601165771484
GPT-2,2,54.204612731933594
GPT-2,2,59.279762268066406
GPT-2,2,197.2541961669922
GPT-2,2,199.7873077392578
GPT-2,2,194.97584533691406
GPT-2,2,56.94367599487305
GPT-2,2,61.4521598815918
GPT-2,2,47.883453369140625
GPT-2,2,51.99525833129883
GPT-2,2,51.990787506103516
GPT-2,2,55.4326171875
GPT-2,2,53.25971984863281
GPT-2,2,62.98140335083008
GPT-2,2,233.68832397460938
GPT-2,2,228.7328643798828
GPT-2,2,231.11822509765625
GPT-2,2,58.98170471191406
GPT-2,2,52.187381744384766
GPT-2,2,51.67976379394531
GPT-2,2,65.09471893310547
GPT-2,2,53.4225959777832
GPT-2,2,63.019500732421875
GPT-2,2,52.217708587646484
GPT-2,2,51.6759147644043
GPT-2,2,60.75986099243164
GPT-2,2,56.6722297668457
GPT-2,2,67.76629638671875
GPT-2,2,267.2856140136719
GPT-2,2,58.63399887084961
GPT-2,2,52.909053802490234
GPT-2,2,62.810604095458984
GPT-2,2,52.496009826660156
GPT-2,2,56.30327224731445
GPT-2,2,277.8288879394531
GPT-2,2,266.52813720703125
GPT-2,2,64.40203094482422
GPT-2,2,61.14726638793945
GPT-2,2,51.93288040161133
GPT-2,2,61.88185119628906
GPT-2,2,61.634246826171875
GPT-2,2,62.73874282836914
GPT-2,2,46.17839050292969
GPT-2,2,56.80817794799805
GPT-2,2,50.885684967041016
GPT-2,2,57.282691955566406
GPT-2,2,63.417118072509766
GPT-2,2,335.8026428222656
GPT-2,2,55.62960433959961
GPT-2,2,56.53428649902344
GPT-2,2,51.085975646972656
GPT-2,2,347.61773681640625
GPT-2,2,40.07233428955078
GPT-2,2,47.65196228027344
GPT-2,2,340.28887939453125
GPT-2,2,53.90966033935547
GPT-2,2,86.35243225097656
GPT-2,2,75.81075286865234
GPT-2,2,79.36910247802734
GPT-2,2,1008.560302734375
GPT-2,2,1006.6853637695312
GPT-2,2,1012.7835693359375
GPT-2,2,69.20142364501953
GPT-2,2,59.412837982177734
GPT-2,2,57.71155548095703
GPT-2,2,58.50959396362305
GPT-2,2,57.57487487792969
GPT-2,2,50.30891418457031
GPT-2,2,56.19033432006836
GPT-2,2,46.03507995605469
GPT-2,2,73.21683502197266
GPT-2,2,59.27717590332031
GPT-2,2,59.966670989990234
GPT-2,2,259.35467529296875
GPT-2,2,43.82847213745117
GPT-2,2,49.73676681518555
GPT-2,2,52.78000259399414
GPT-2,2,52.316776275634766
GPT-2,2,266.516845703125
GPT-2,2,258.3224792480469
GPT-2,2,44.95671081542969
GPT-2,2,47.3035774230957
GPT-2,2,54.989078521728516
GPT-2,2,54.65669631958008
GPT-2,2,50.88084411621094
GPT-2,2,69.65911102294922
GPT-2,2,53.87807846069336
GPT-2,2,73.02519989013672
GPT-2,2,147.57725524902344
GPT-2,2,69.57533264160156
GPT-2,2,147.80430603027344
GPT-2,2,65.30138397216797
GPT-2,2,51.263282775878906
GPT-2,2,152.17315673828125
GPT-2,2,62.9039192199707
GPT-2,2,62.969398498535156
GPT-2,2,66.16490173339844
GPT-2,2,64.31513977050781
GPT-2,2,51.899261474609375
GPT-2,2,62.4833984375
GPT-2,2,215.00820922851562
GPT-2,2,47.084808349609375
GPT-2,2,49.357967376708984
GPT-2,2,51.75782775878906
GPT-2,2,220.48780822753906
GPT-2,2,49.5374755859375
GPT-2,2,52.40867614746094
GPT-2,2,221.54771423339844
GPT-2,2,55.141021728515625
GPT-2,2,66.86732482910156
GPT-2,2,51.40085983276367
GPT-2,2,1009.5741577148438
GPT-2,2,40.72918701171875
GPT-2,2,49.76295471191406
GPT-2,2,59.91672134399414
GPT-2,2,58.43257522583008
GPT-2,2,63.220523834228516
GPT-2,2,55.432987213134766
GPT-2,2,65.57962799072266
GPT-2,2,1005.5598754882812
GPT-2,2,56.76185989379883
GPT-2,2,66.29357147216797
GPT-2,2,999.4948120117188
GPT-2,2,60.35022735595703
GPT-2,2,54.98774337768555
GPT-2,2,57.25606918334961
GPT-2,2,231.31414794921875
GPT-2,2,51.63359069824219
GPT-2,2,56.22481155395508
GPT-2,2,52.1519775390625
GPT-2,2,59.011878967285156
GPT-2,2,233.5852508544922
GPT-2,2,226.13034057617188
GPT-2,2,59.26100540161133
GPT-2,2,48.4301643371582
GPT-2,2,59.545440673828125
GPT-2,2,66.0007095336914
GPT-2,2,50.04060363769531
GPT-2,2,44.23904037475586
GPT-2,2,46.22066116333008
GPT-2,2,54.93006896972656
GPT-2,2,325.46710205078125
GPT-2,2,53.64634704589844
GPT-2,2,47.593170166015625
GPT-2,2,78.03226470947266
GPT-2,2,338.041015625
GPT-2,2,57.86539077758789
GPT-2,2,51.193695068359375
GPT-2,2,68.85874938964844
GPT-2,2,326.0437927246094
GPT-2,2,71.64747619628906
GPT-2,2,82.91691589355469
GPT-2,2,145.30084228515625
GPT-2,2,69.0378646850586
GPT-2,2,41.71874237060547
GPT-2,2,43.433799743652344
GPT-2,2,50.91464614868164
GPT-2,2,152.69155883789062
GPT-2,2,52.299232482910156
GPT-2,2,46.19831466674805
GPT-2,2,46.52426528930664
GPT-2,2,139.54347229003906
GPT-2,2,151.38145446777344
GPT-2,2,49.456722259521484
GPT-2,2,63.19155502319336
GPT-2,2,61.52332305908203
GPT-2,2,55.62126159667969
GPT-2,2,55.89589309692383
GPT-2,2,70.46019744873047
GPT-2,2,54.50667953491211
GPT-2,2,497.34124755859375
GPT-2,2,55.40705108642578
GPT-2,2,76.74408721923828
GPT-2,2,67.45178985595703
GPT-2,2,504.72210693359375
GPT-2,2,61.87343978881836
GPT-2,2,60.44676208496094
GPT-2,2,501.9360656738281
GPT-2,2,67.93441772460938
GPT-2,2,59.70444107055664
GPT-2,2,340.25079345703125
GPT-2,2,71.22737884521484
GPT-2,2,62.9025993347168
GPT-2,2,57.121585845947266
GPT-2,2,60.83422088623047
GPT-2,2,332.6459045410156
GPT-2,2,57.894508361816406
GPT-2,2,56.17227554321289
GPT-2,2,68.1447982788086
GPT-2,2,334.05078125
GPT-2,2,337.9010314941406
GPT-2,2,66.07675170898438
GPT-2,2,61.705665588378906
GPT-2,2,290.29296875
GPT-2,2,56.38351058959961
GPT-2,2,49.226707458496094
GPT-2,2,56.23611068725586
GPT-2,2,52.45588302612305
GPT-2,2,45.726898193359375
GPT-2,2,286.2013244628906
GPT-2,2,283.3204040527344
GPT-2,2,49.59649658203125
GPT-2,2,56.529327392578125
GPT-2,2,51.04720687866211
GPT-2,2,61.42487335205078
GPT-2,2,56.0989990234375
GPT-2,2,59.77431106567383
GPT-2,2,67.50885009765625
GPT-2,2,46.34706497192383
GPT-2,2,48.48847198486328
GPT-2,2,53.12939453125
GPT-2,2,203.46905517578125
GPT-2,2,52.44987869262695
GPT-2,2,57.33283233642578
GPT-2,2,65.16838836669922
GPT-2,2,211.38076782226562
GPT-2,2,52.8509521484375
GPT-2,2,45.70009994506836
GPT-2,2,61.55278778076172
GPT-2,2,205.8892059326172
GPT-2,2,62.709102630615234
GPT-2,2,76.04322814941406
GPT-2,2,66.30220794677734
GPT-2,2,58.6270866394043
GPT-2,2,53.804325103759766
GPT-2,2,53.01314926147461
GPT-2,2,55.605709075927734
GPT-2,2,55.62259292602539
GPT-2,2,265.9300537109375
GPT-2,2,38.95973205566406
GPT-2,2,55.500667572021484
GPT-2,2,40.07607650756836
GPT-2,2,269.51556396484375
GPT-2,2,51.79995346069336
GPT-2,2,265.4096984863281
GPT-2,2,64.60835266113281
GPT-2,2,59.55181884765625
GPT-2,2,59.193912506103516
GPT-2,2,55.561988830566406
GPT-2,2,54.65028762817383
GPT-2,2,519.4037475585938
GPT-2,2,63.396488189697266
GPT-2,2,71.16974639892578
GPT-2,2,57.272945404052734
GPT-2,2,518.2728271484375
GPT-2,2,55.79778289794922
GPT-2,2,56.86814498901367
GPT-2,2,502.4812927246094
GPT-2,2,65.3292465209961
GPT-2,2,60.13978576660156
GPT-2,2,62.74895095825195
GPT-2,2,77.06318664550781
GPT-2,2,245.45777893066406
GPT-2,2,255.13348388671875
GPT-2,2,260.5196533203125
GPT-2,2,51.245697021484375
GPT-2,2,60.891441345214844
GPT-2,2,63.86068344116211
GPT-2,2,74.5796127319336
GPT-2,2,63.66449737548828
GPT-2,2,53.39103698730469
GPT-2,2,50.676780700683594
GPT-2,2,60.22532272338867
GPT-2,2,87.44558715820312
GPT-2,2,150.0553741455078
GPT-2,2,72.95333099365234
GPT-2,2,48.4854850769043
GPT-2,2,54.69302749633789
GPT-2,2,57.66267776489258
GPT-2,2,158.30908203125
GPT-2,2,57.113712310791016
GPT-2,2,61.396278381347656
GPT-2,2,57.482337951660156
GPT-2,2,153.50784301757812
GPT-2,2,150.91481018066406
GPT-2,2,52.727516174316406
GPT-2,2,59.96217346191406
GPT-2,2,59.38584899902344
GPT-2,2,53.82475662231445
GPT-2,2,44.07391357421875
GPT-2,2,396.4161682128906
GPT-2,2,58.976558685302734
GPT-2,2,48.78462600708008
GPT-2,2,53.71977233886719
GPT-2,2,51.89928436279297
GPT-2,2,397.21533203125
GPT-2,2,391.89691162109375
GPT-2,2,55.41620635986328
GPT-2,2,46.07695770263672
GPT-2,2,55.71442413330078
GPT-2,2,59.53703689575195
GPT-2,2,55.51848602294922
GPT-2,2,47.4310302734375
GPT-2,2,49.885215759277344
GPT-2,2,185.37680053710938
GPT-2,2,48.26502990722656
GPT-2,2,52.93182373046875
GPT-2,2,51.88148880004883
GPT-2,2,52.020774841308594
GPT-2,2,183.29270935058594
GPT-2,2,188.99517822265625
GPT-2,2,50.147193908691406
GPT-2,2,48.833656311035156
GPT-2,2,63.632286071777344
GPT-2,2,52.78703308105469
GPT-2,2,56.597652435302734
GPT-2,2,204.67633056640625
GPT-2,2,55.94806671142578
GPT-2,2,55.83088302612305
GPT-2,2,43.52804183959961
GPT-2,2,45.65080261230469
GPT-2,2,199.22799682617188
GPT-2,2,56.22612380981445
GPT-2,2,57.45047378540039
GPT-2,2,57.764896392822266
GPT-2,2,204.32029724121094
GPT-2,2,200.6966552734375
GPT-2,2,47.92210006713867
GPT-2,2,64.82373046875
GPT-2,2,69.93859100341797
GPT-2,2,50.25938415527344
GPT-2,2,61.26896667480469
GPT-2,2,52.52052688598633
GPT-2,2,340.5093688964844
GPT-2,2,49.45721435546875
GPT-2,2,57.91199493408203
GPT-2,2,51.95769500732422
GPT-2,2,347.8416442871094
GPT-2,2,49.42578125
GPT-2,2,55.48341369628906
GPT-2,2,48.61463928222656
GPT-2,2,346.47808837890625
GPT-2,2,61.500545501708984
GPT-2,2,68.5482177734375
GPT-2,2,57.94236755371094
GPT-2,2,407.4139709472656
GPT-2,2,52.676326751708984
GPT-2,2,45.294700622558594
GPT-2,2,57.981903076171875
GPT-2,2,59.34556579589844
GPT-2,2,67.9221420288086
GPT-2,2,52.664608001708984
GPT-2,2,56.093955993652344
GPT-2,2,393.0391540527344
GPT-2,2,52.66071319580078
GPT-2,2,58.08442687988281
GPT-2,2,403.6759338378906
GPT-2,2,57.56733322143555
GPT-2,2,47.351078033447266
GPT-2,2,50.45275115966797
GPT-2,2,268.5646057128906
GPT-2,2,43.95082473754883
GPT-2,2,52.44957733154297
GPT-2,2,59.00703430175781
GPT-2,2,50.481895446777344
GPT-2,2,266.80340576171875
GPT-2,2,257.5718688964844
GPT-2,2,52.61217498779297
GPT-2,2,53.18912887573242
GPT-2,2,49.60635757446289
GPT-2,2,53.78877639770508
GPT-2,2,72.16214752197266
GPT-2,2,58.98442840576172
GPT-2,2,52.38736343383789
GPT-2,2,61.14344024658203
GPT-2,2,271.6153869628906
GPT-2,2,49.2528190612793
GPT-2,2,60.00311279296875
GPT-2,2,63.5419807434082
GPT-2,2,263.4488525390625
GPT-2,2,58.03581237792969
GPT-2,2,53.54133224487305
GPT-2,2,62.862701416015625
GPT-2,2,263.1717834472656
GPT-2,2,64.29215240478516
GPT-2,2,251.63705444335938
GPT-2,2,256.7433776855469
