Model,Grid distance,Representation distance
Our model,1,128.52447509765625
Our model,1,130.3973846435547
Our model,1,120.264404296875
Our model,1,103.98841094970703
Our model,1,153.59796142578125
Our model,1,141.0734100341797
Our model,1,110.56336212158203
Our model,1,154.5832061767578
Our model,1,134.83261108398438
Our model,1,139.7387237548828
Our model,1,139.26434326171875
Our model,1,129.01077270507812
Our model,1,119.8210678100586
Our model,1,142.19866943359375
Our model,1,116.48294830322266
Our model,1,190.2743377685547
Our model,1,143.07850646972656
Our model,1,134.21775817871094
Our model,1,131.44512939453125
Our model,1,135.38539123535156
Our model,1,131.3097686767578
Our model,1,129.93756103515625
Our model,1,159.6571502685547
Our model,1,130.9488983154297
Our model,1,111.94837951660156
Our model,1,99.86576080322266
Our model,1,134.4355926513672
Our model,1,129.64825439453125
Our model,1,154.2725067138672
Our model,1,136.34063720703125
Our model,1,134.37831115722656
Our model,1,141.4886016845703
Our model,1,134.908935546875
Our model,1,116.6552734375
Our model,1,99.63200378417969
Our model,1,146.8031463623047
Our model,1,115.34423065185547
Our model,1,175.65211486816406
Our model,1,151.93252563476562
Our model,1,166.82479858398438
Our model,1,127.65914916992188
Our model,1,133.63461303710938
Our model,1,138.7596435546875
Our model,1,125.93931579589844
Our model,1,132.6890106201172
Our model,1,125.99349212646484
Our model,1,134.67100524902344
Our model,1,122.202880859375
Our model,1,155.7348175048828
Our model,1,105.24502563476562
Our model,1,136.48765563964844
Our model,1,147.09323120117188
Our model,1,115.60490417480469
Our model,1,153.9511260986328
Our model,1,111.59977722167969
Our model,1,119.39784240722656
Our model,1,118.50298309326172
Our model,1,128.19717407226562
Our model,1,114.81277465820312
Our model,1,111.03791809082031
Our model,1,144.59129333496094
Our model,1,121.21326446533203
Our model,1,192.63551330566406
Our model,1,154.7285919189453
Our model,1,130.28970336914062
Our model,1,145.44757080078125
Our model,1,130.85882568359375
Our model,1,122.70794677734375
Our model,1,153.0211944580078
Our model,1,123.22627258300781
Our model,1,101.73885345458984
Our model,1,97.90052795410156
Our model,1,110.08343505859375
Our model,1,95.36933898925781
Our model,1,133.0910186767578
Our model,1,127.98682403564453
Our model,1,162.61251831054688
Our model,1,160.1168212890625
Our model,1,172.63949584960938
Our model,1,133.2171630859375
Our model,1,98.69575500488281
Our model,1,112.74618530273438
Our model,1,104.25729370117188
Our model,1,117.21826934814453
Our model,1,108.65979766845703
Our model,1,100.5843505859375
Our model,1,137.85589599609375
Our model,1,138.95973205566406
Our model,1,158.0666046142578
Our model,1,138.73202514648438
Our model,1,129.4073944091797
Our model,1,161.0550537109375
Our model,1,113.41741180419922
Our model,1,150.73291015625
Our model,1,118.8114013671875
Our model,1,167.74221801757812
Our model,1,123.45459747314453
Our model,1,128.6860809326172
Our model,1,135.33059692382812
Our model,1,109.62706756591797
Our model,1,121.03898620605469
Our model,1,136.84835815429688
Our model,1,113.14729309082031
Our model,1,133.84710693359375
Our model,1,127.24461364746094
Our model,1,137.23680114746094
Our model,1,154.56643676757812
Our model,1,133.50030517578125
Our model,1,142.70594787597656
Our model,1,128.02899169921875
Our model,1,134.07427978515625
Our model,1,145.5076446533203
Our model,1,129.94491577148438
Our model,1,117.17671966552734
Our model,1,166.8918914794922
Our model,1,129.95065307617188
Our model,1,181.15740966796875
Our model,1,121.98643493652344
Our model,1,97.52850341796875
Our model,1,153.57659912109375
Our model,1,134.32470703125
Our model,1,172.56077575683594
Our model,1,130.9752197265625
Our model,1,149.7847442626953
Our model,1,127.68012237548828
Our model,1,123.64260864257812
Our model,1,163.58876037597656
Our model,1,128.1567840576172
Our model,1,137.6739501953125
Our model,1,143.5688018798828
Our model,1,103.46925354003906
Our model,1,125.2620849609375
Our model,1,120.76228332519531
Our model,1,76.21066284179688
Our model,1,169.97813415527344
Our model,1,116.75807189941406
Our model,1,150.62344360351562
Our model,1,120.43448638916016
Our model,1,156.47642517089844
Our model,1,131.11492919921875
Our model,1,163.12496948242188
Our model,1,132.3966827392578
Our model,1,176.52981567382812
Our model,1,115.70189666748047
Our model,1,128.8018035888672
Our model,1,126.8922348022461
Our model,1,171.35940551757812
Our model,1,180.02174377441406
Our model,1,141.25636291503906
Our model,1,131.7679443359375
Our model,1,130.07058715820312
Our model,1,145.79954528808594
Our model,1,255.1354522705078
Our model,1,115.7670669555664
Our model,1,104.93975830078125
Our model,1,304.32177734375
Our model,1,95.02979278564453
Our model,1,236.5420684814453
Our model,1,131.08152770996094
Our model,1,269.85888671875
Our model,1,107.07192993164062
Our model,1,138.72157287597656
Our model,1,136.2054901123047
Our model,1,118.39492797851562
Our model,1,134.48681640625
Our model,1,117.36327362060547
Our model,1,122.12120056152344
Our model,1,117.91847229003906
Our model,1,97.32572174072266
Our model,1,106.70462036132812
Our model,1,104.07426452636719
Our model,1,110.89434051513672
Our model,1,118.86067962646484
Our model,1,142.7942657470703
Our model,1,160.9610137939453
Our model,1,135.1546173095703
Our model,1,138.4067840576172
Our model,1,135.17929077148438
Our model,1,126.42294311523438
Our model,1,134.8916015625
Our model,1,111.26249694824219
Our model,1,109.1203384399414
Our model,1,146.98825073242188
Our model,1,163.97743225097656
Our model,1,145.7804718017578
Our model,1,136.17404174804688
Our model,1,118.69481658935547
Our model,1,150.5230712890625
Our model,1,139.368408203125
Our model,1,179.8341522216797
Our model,1,87.03511047363281
Our model,1,133.25074768066406
Our model,1,133.11712646484375
Our model,1,111.58280944824219
Our model,1,136.22323608398438
Our model,1,114.29304504394531
Our model,1,93.55970001220703
Our model,1,135.44129943847656
Our model,1,135.38525390625
Our model,1,143.9491424560547
Our model,1,116.15187072753906
Our model,1,136.76376342773438
Our model,1,98.7392807006836
Our model,1,175.95452880859375
Our model,1,111.2765121459961
Our model,1,95.25660705566406
Our model,1,135.6118927001953
Our model,1,159.74720764160156
Our model,1,137.71026611328125
Our model,1,166.12240600585938
Our model,1,163.4462432861328
Our model,1,123.12591552734375
Our model,1,156.45428466796875
Our model,1,142.60302734375
Our model,1,94.90271759033203
Our model,1,135.30978393554688
Our model,1,100.52523803710938
Our model,1,101.27884674072266
Our model,1,137.0599822998047
Our model,1,141.24102783203125
Our model,1,193.69801330566406
Our model,1,264.0184326171875
Our model,1,135.7935333251953
Our model,1,127.48368072509766
Our model,1,130.802490234375
Our model,1,274.729736328125
Our model,1,240.31088256835938
Our model,1,123.76305389404297
Our model,1,95.67806243896484
Our model,1,136.0089874267578
Our model,1,181.36045837402344
Our model,1,144.00408935546875
Our model,1,345.31622314453125
Our model,1,243.06369018554688
Our model,1,129.0940704345703
Our model,1,131.42494201660156
Our model,1,133.46485900878906
Our model,1,169.41265869140625
Our model,1,146.06167602539062
Our model,1,112.74642181396484
Our model,1,84.56427001953125
Our model,1,102.84290313720703
Our model,1,99.37272644042969
Our model,1,132.78611755371094
Our model,1,122.08283233642578
Our model,1,145.6729736328125
Our model,1,122.97372436523438
Our model,1,142.77796936035156
Our model,1,133.85264587402344
Our model,1,120.17451477050781
Our model,1,143.27593994140625
Our model,1,190.66494750976562
Our model,1,119.53831481933594
Our model,1,102.60663604736328
Our model,1,146.3524627685547
Our model,1,239.07911682128906
Our model,1,146.83599853515625
Our model,1,135.47409057617188
Our model,1,164.83485412597656
Our model,1,140.6904296875
Our model,1,190.19166564941406
Our model,1,143.08010864257812
Our model,1,97.16509246826172
Our model,1,145.36111450195312
Our model,1,115.87373352050781
Our model,1,130.945556640625
Our model,1,125.35160064697266
Our model,1,135.94505310058594
Our model,1,126.51351928710938
Our model,1,131.98687744140625
Our model,1,119.88085174560547
Our model,1,119.21916198730469
Our model,1,126.41826629638672
Our model,1,108.36300659179688
Our model,1,119.86677551269531
Our model,1,140.32737731933594
Our model,1,104.88072967529297
Our model,1,106.58808135986328
Our model,1,126.68284606933594
Our model,1,149.10780334472656
Our model,1,120.66858673095703
Our model,1,120.51260375976562
Our model,1,143.36810302734375
Our model,1,132.6595916748047
Our model,1,152.00619506835938
Our model,1,109.42074584960938
Our model,1,152.2254638671875
Our model,1,120.62106323242188
Our model,1,181.55154418945312
Our model,1,99.32112121582031
Our model,1,152.6783447265625
Our model,1,219.12005615234375
Our model,1,132.3594207763672
Our model,1,121.79008483886719
Our model,1,150.44981384277344
Our model,1,110.2622299194336
Our model,1,139.58035278320312
Our model,1,125.6030044555664
Our model,1,113.66051483154297
Our model,1,133.97312927246094
Our model,1,96.47747802734375
Our model,1,154.88186645507812
Our model,1,141.299560546875
Our model,1,150.4530792236328
Our model,1,120.85218811035156
Our model,1,149.48301696777344
Our model,1,154.98875427246094
Our model,1,126.36503601074219
Our model,1,137.6315155029297
Our model,1,125.65404510498047
Our model,1,107.72098541259766
Our model,1,135.33555603027344
Our model,1,92.66104888916016
Our model,1,106.23303985595703
Our model,1,113.07855987548828
Our model,1,109.4230728149414
Our model,1,165.51051330566406
Our model,1,159.80072021484375
Our model,1,176.70504760742188
Our model,1,105.89257049560547
Our model,1,253.42515563964844
Our model,1,114.33280181884766
Our model,1,100.5483169555664
Our model,1,127.61428833007812
Our model,1,94.50045776367188
Our model,1,121.49781799316406
Our model,1,123.9167709350586
Our model,1,139.69956970214844
Our model,1,115.55938720703125
Our model,1,123.25894165039062
Our model,1,147.8763885498047
Our model,1,128.4736785888672
Our model,1,134.6429443359375
Our model,1,149.92718505859375
Our model,1,113.24238586425781
Our model,1,149.0151824951172
Our model,1,127.72557067871094
Our model,1,141.3749542236328
Our model,1,143.4232635498047
Our model,1,145.67910766601562
Our model,1,234.16659545898438
Our model,1,118.16398620605469
Our model,1,268.82281494140625
Our model,1,128.2392120361328
Our model,1,116.77366638183594
Our model,1,125.1649398803711
Our model,1,95.1539535522461
Our model,1,229.02272033691406
Our model,1,106.20413208007812
Our model,1,171.9253387451172
Our model,1,126.46085357666016
Our model,1,129.4995574951172
Our model,1,129.442138671875
Our model,1,121.93883514404297
Our model,1,166.9678955078125
Our model,1,161.6068572998047
Our model,1,119.73328399658203
Our model,1,140.47637939453125
Our model,1,132.6780242919922
Our model,1,110.20693969726562
Our model,1,164.1557159423828
Our model,1,190.5121612548828
Our model,1,115.00354766845703
Our model,1,126.43578338623047
Our model,1,186.30252075195312
Our model,1,155.11166381835938
Our model,1,134.8013458251953
Our model,1,136.8684539794922
Our model,1,118.59748077392578
Our model,1,119.37035369873047
Our model,1,94.77143859863281
Our model,1,101.05511474609375
Our model,1,113.91548156738281
Our model,1,134.8910369873047
Our model,1,137.65933227539062
Our model,1,129.45201110839844
Our model,1,138.62979125976562
Our model,1,117.24549865722656
Our model,1,168.9271697998047
Our model,1,134.09597778320312
Our model,1,108.9551773071289
Our model,1,151.4903564453125
Our model,1,149.50949096679688
Our model,1,180.7613525390625
Our model,1,135.74803161621094
Our model,1,202.02626037597656
Our model,1,129.6042022705078
Our model,1,145.8026885986328
Our model,1,122.0057144165039
Our model,1,113.32538604736328
Our model,1,97.2452163696289
Our model,1,158.2407989501953
Our model,1,132.47633361816406
Our model,1,139.31100463867188
Our model,1,137.15049743652344
Our model,1,157.65577697753906
Our model,1,123.60753631591797
Our model,1,126.90571594238281
Our model,1,152.11871337890625
Our model,1,163.8479766845703
Our model,1,154.98448181152344
Our model,1,127.64046478271484
Our model,1,126.08683776855469
Our model,1,127.69701385498047
Our model,1,102.28621673583984
Our model,1,98.51421356201172
Our model,1,117.52074432373047
Our model,1,134.82034301757812
Our model,1,131.08746337890625
Our model,1,159.70863342285156
Our model,1,133.31358337402344
Our model,1,167.95875549316406
Our model,1,118.35550689697266
Our model,1,166.24554443359375
Our model,1,127.49313354492188
Our model,1,176.04141235351562
Our model,1,109.98456573486328
Our model,1,101.13358306884766
Our model,1,145.86203002929688
Our model,1,127.42224884033203
Our model,1,131.27880859375
Our model,1,123.95287322998047
Our model,1,139.4428253173828
Our model,1,117.83002471923828
Our model,1,129.72476196289062
Our model,1,130.1083221435547
Our model,1,267.3503723144531
Our model,1,132.8278045654297
Our model,1,175.46347045898438
Our model,1,127.9798355102539
Our model,1,232.17845153808594
Our model,1,219.67333984375
Our model,1,144.2405548095703
Our model,1,140.27642822265625
Our model,1,149.06634521484375
Our model,1,142.7607879638672
Our model,1,179.52919006347656
Our model,1,142.62533569335938
Our model,1,146.20193481445312
Our model,1,135.640869140625
Our model,1,100.81192016601562
Our model,1,119.63267517089844
Our model,1,132.8820343017578
Our model,1,156.0150146484375
Our model,1,157.88302612304688
Our model,1,140.48062133789062
Our model,1,176.29818725585938
Our model,1,115.3875503540039
Our model,1,158.92198181152344
Our model,1,141.09375
Our model,1,111.68276977539062
Our model,1,138.78993225097656
Our model,1,102.87289428710938
Our model,1,187.1798858642578
Our model,1,139.01669311523438
Our model,1,142.1451873779297
Our model,1,240.7831268310547
Our model,1,167.17059326171875
Our model,1,134.02223205566406
Our model,1,100.99298858642578
Our model,1,125.52184295654297
Our model,1,190.61788940429688
Our model,1,136.9640655517578
Our model,1,109.99982452392578
Our model,1,106.85977935791016
Our model,1,167.4981231689453
Our model,1,146.70559692382812
Our model,1,134.72605895996094
Our model,1,147.15203857421875
Our model,1,180.6207733154297
Our model,1,143.6641082763672
Our model,1,152.1150360107422
Our model,1,127.77397918701172
Our model,1,109.82828521728516
Our model,1,104.81964874267578
Our model,1,97.7021255493164
Our model,1,117.14055633544922
Our model,1,92.82240295410156
Our model,1,118.49620819091797
Our model,1,141.1216583251953
Our model,1,127.1244125366211
Our model,1,125.98091888427734
Our model,1,130.0059356689453
Our model,1,118.61502075195312
Our model,1,202.0027618408203
Our model,1,135.54815673828125
Our model,1,168.43572998046875
Our model,1,124.07351684570312
Our model,1,187.2163848876953
Our model,1,167.3892822265625
Our model,1,144.6267547607422
Our model,1,137.29908752441406
Our model,1,161.99356079101562
Our model,1,120.11389923095703
Our model,1,169.62808227539062
Our model,1,114.8302993774414
Our model,1,87.11116790771484
Our model,1,92.87527465820312
Our model,1,108.36587524414062
Our model,1,137.1787872314453
Our model,1,135.3219451904297
Our model,1,109.1488037109375
Our model,1,143.3911895751953
Our model,1,115.87574005126953
Our model,1,122.66280364990234
Our model,1,144.18006896972656
Our model,1,131.7948760986328
Our model,1,169.2415008544922
Our model,1,153.6987762451172
Our model,1,138.76100158691406
Our model,1,141.44711303710938
Our model,1,216.68418884277344
Our model,1,113.06880187988281
Our model,1,130.3661346435547
Our model,1,146.7984161376953
Our model,1,157.55152893066406
Our model,1,169.92575073242188
Our model,1,132.90196228027344
Our model,1,116.25997924804688
Our model,1,215.80343627929688
Our model,1,109.37801361083984
Our model,1,164.07691955566406
Our model,1,115.04578399658203
Our model,1,121.60253143310547
Our model,1,125.65748596191406
Our model,1,110.16983795166016
Our model,1,148.80950927734375
Our model,1,164.18287658691406
Our model,1,120.44213104248047
Our model,1,191.2188720703125
Our model,1,169.677978515625
Our model,1,93.07782745361328
Our model,1,109.29525756835938
Our model,1,136.60696411132812
Our model,1,119.2706298828125
Our model,1,144.84219360351562
Our model,1,140.14920043945312
Our model,1,127.4284439086914
Our model,1,142.68638610839844
Our model,1,153.21197509765625
Our model,1,114.48670959472656
Our model,1,110.52090454101562
Our model,1,114.05520629882812
Our model,1,118.6045150756836
Our model,1,120.72493743896484
Our model,1,139.41854858398438
Our model,1,129.51068115234375
Our model,1,132.44119262695312
Our model,1,141.67657470703125
Our model,1,122.84515380859375
Our model,1,120.91954803466797
Our model,1,150.62680053710938
Our model,1,118.18412780761719
Our model,1,107.7080307006836
Our model,1,150.9536590576172
Our model,1,142.92955017089844
Our model,1,137.22935485839844
Our model,1,154.70440673828125
Our model,1,126.40180206298828
Our model,1,125.00996398925781
Our model,1,141.06968688964844
Our model,1,141.76870727539062
Our model,1,175.4578094482422
Our model,1,183.9096221923828
Our model,1,391.70611572265625
Our model,1,158.82586669921875
Our model,1,366.9313049316406
Our model,1,362.919189453125
Our model,1,139.10711669921875
Our model,1,134.9698028564453
Our model,1,142.0218963623047
Our model,1,138.91709899902344
Our model,1,146.0057373046875
Our model,1,121.34015655517578
Our model,1,100.42671203613281
Our model,1,127.63640594482422
Our model,1,86.5051498413086
Our model,1,125.66085052490234
Our model,1,116.70247650146484
Our model,1,111.3086166381836
Our model,1,123.25445556640625
Our model,1,143.63340759277344
Our model,1,125.12847137451172
Our model,1,137.6215057373047
Our model,1,152.5281219482422
Our model,1,120.56966400146484
Our model,1,173.7642364501953
Our model,1,121.47371673583984
Our model,1,155.83460998535156
Our model,1,206.74380493164062
Our model,1,144.60623168945312
Our model,1,129.5834197998047
Our model,1,156.99774169921875
Our model,1,127.18328857421875
Our model,1,143.6148223876953
Our model,1,158.71986389160156
Our model,1,140.02182006835938
Our model,1,172.5213623046875
Our model,1,150.2571563720703
Our model,1,172.4588623046875
Our model,1,217.89170837402344
Our model,1,136.56109619140625
Our model,1,149.55776977539062
Our model,1,140.7732391357422
Our model,1,118.95932006835938
Our model,1,148.81588745117188
Our model,1,103.47405242919922
Our model,1,132.1488494873047
Our model,1,191.65760803222656
Our model,1,125.06694030761719
Our model,1,165.48826599121094
Our model,1,127.67933654785156
Our model,1,199.10035705566406
Our model,1,152.83387756347656
Our model,1,113.57412719726562
Our model,1,120.87633514404297
Our model,1,135.71951293945312
Our model,1,130.11264038085938
Our model,1,152.64263916015625
Our model,1,165.703125
Our model,1,124.16384887695312
Our model,1,147.4349365234375
Our model,1,100.48541259765625
Our model,1,151.13766479492188
Our model,1,131.6728515625
Our model,1,121.45147705078125
Our model,1,127.86539459228516
Our model,1,139.91648864746094
Our model,1,85.08968353271484
Our model,1,153.45504760742188
Our model,1,122.7916259765625
Our model,1,91.06083679199219
Our model,1,122.58264923095703
Our model,1,152.5220184326172
Our model,1,140.32164001464844
Our model,1,138.20079040527344
Our model,1,144.73800659179688
Our model,1,102.20113372802734
Our model,1,135.01272583007812
Our model,1,112.56230163574219
Our model,1,146.45054626464844
Our model,1,121.76625061035156
Our model,1,110.32669067382812
Our model,1,174.8282470703125
Our model,1,153.96983337402344
Our model,1,161.48789978027344
Our model,1,126.97240447998047
Our model,1,119.52351379394531
Our model,1,185.03176879882812
Our model,1,133.59832763671875
Our model,1,111.09234619140625
Our model,1,207.7023468017578
Our model,1,103.7718276977539
Our model,1,209.85841369628906
Our model,1,264.725830078125
Our model,1,107.57330322265625
Our model,1,132.84219360351562
Our model,1,141.48074340820312
Our model,1,124.77925109863281
Our model,1,133.35238647460938
Our model,1,118.25467681884766
Our model,1,124.95085906982422
Our model,1,140.66604614257812
Our model,1,132.5802459716797
Our model,1,128.7613525390625
Our model,1,107.9670181274414
Our model,1,116.1106185913086
Our model,1,139.43931579589844
Our model,1,145.20947265625
Our model,1,288.006591796875
Our model,1,128.37770080566406
Our model,1,148.21324157714844
Our model,1,141.71543884277344
Our model,1,254.26333618164062
Our model,1,262.005615234375
Our model,1,118.77299499511719
Our model,1,96.61878967285156
Our model,1,88.95117950439453
Our model,1,139.10919189453125
Our model,1,128.181640625
Our model,1,130.47499084472656
Our model,1,132.98033142089844
Our model,1,134.5599365234375
Our model,1,128.85362243652344
Our model,1,119.15940856933594
Our model,1,124.12042999267578
Our model,1,229.39256286621094
Our model,1,147.10092163085938
Our model,1,93.47067260742188
Our model,1,110.98419952392578
Our model,1,239.4752655029297
Our model,1,130.9920654296875
Our model,1,124.3762435913086
Our model,1,150.6036376953125
Our model,1,157.80078125
Our model,1,123.94148254394531
Our model,1,130.85321044921875
Our model,1,85.93074798583984
Our model,1,96.73666381835938
Our model,1,140.23611450195312
Our model,1,99.20072937011719
Our model,1,105.4847412109375
Our model,1,98.4150161743164
Our model,1,116.14685821533203
Our model,1,109.8481674194336
Our model,1,137.50184631347656
Our model,1,136.85479736328125
Our model,1,122.57706451416016
Our model,1,137.5237274169922
Our model,1,118.22785186767578
Our model,1,126.54598999023438
Our model,1,126.19694519042969
Our model,1,132.24122619628906
Our model,1,110.61914825439453
Our model,1,150.43495178222656
Our model,1,186.0760040283203
Our model,1,104.4325180053711
Our model,1,119.95127868652344
Our model,1,148.03489685058594
Our model,1,126.9765625
Our model,1,85.27095031738281
Our model,1,116.7802505493164
Our model,1,99.4603271484375
Our model,1,133.80291748046875
Our model,1,142.02565002441406
Our model,1,143.509765625
Our model,1,132.35548400878906
Our model,1,138.40867614746094
Our model,1,182.80482482910156
Our model,1,113.78846740722656
Our model,1,114.71820831298828
Our model,1,104.22615051269531
Our model,1,184.3267822265625
Our model,1,172.50440979003906
Our model,1,152.4633026123047
Our model,1,244.10145568847656
Our model,1,215.3674774169922
Our model,1,121.17546081542969
Our model,1,204.6315460205078
Our model,1,235.6792755126953
Our model,1,131.1858673095703
Our model,1,139.4298095703125
Our model,1,116.34983825683594
Our model,1,162.8061065673828
Our model,1,110.6612319946289
Our model,1,106.24517822265625
Our model,1,134.74417114257812
Our model,1,142.48072814941406
Our model,1,201.512451171875
Our model,1,150.3004913330078
Our model,1,142.44520568847656
Our model,1,136.46890258789062
Our model,1,110.07293701171875
Our model,1,148.62490844726562
Our model,1,111.63243865966797
Our model,1,112.24664306640625
Our model,1,111.20755004882812
Our model,1,148.50596618652344
Our model,1,133.0493621826172
Our model,1,112.94063568115234
Our model,1,167.9134979248047
Our model,1,129.168701171875
Our model,1,153.25038146972656
Our model,1,119.55406188964844
Our model,1,113.87279510498047
Our model,1,132.73341369628906
Our model,1,138.05335998535156
Our model,1,94.69322204589844
Our model,1,146.50924682617188
Our model,1,137.6494140625
Our model,1,121.40406799316406
Our model,1,134.52371215820312
Our model,1,145.96202087402344
Our model,1,130.61587524414062
Our model,1,147.08984375
Our model,1,117.61544036865234
Our model,1,119.50777435302734
Our model,1,146.0089111328125
Our model,1,96.17183685302734
Our model,1,154.83729553222656
Our model,1,118.88392639160156
Our model,1,101.09020233154297
Our model,1,126.70761108398438
Our model,1,138.08218383789062
Our model,1,126.93563842773438
Our model,1,128.8643035888672
Our model,1,149.84266662597656
Our model,1,119.80825805664062
Our model,1,125.95380401611328
Our model,1,140.5641326904297
Our model,1,109.65834045410156
Our model,1,178.06472778320312
Our model,1,155.36398315429688
Our model,1,205.28309631347656
Our model,1,123.43648529052734
Our model,1,163.756591796875
Our model,1,145.83653259277344
Our model,1,136.31163024902344
Our model,1,121.77996063232422
Our model,1,146.90301513671875
Our model,1,121.17788696289062
Our model,1,113.52104949951172
Our model,1,100.99700927734375
Our model,1,97.0123291015625
Our model,1,140.44677734375
Our model,1,122.16287231445312
Our model,1,141.40843200683594
Our model,1,169.19454956054688
Our model,1,130.4736785888672
Our model,1,124.54666137695312
Our model,1,145.37118530273438
Our model,1,139.360595703125
Our model,1,144.40431213378906
Our model,1,131.34756469726562
Our model,1,116.96039581298828
Our model,1,259.78369140625
Our model,1,148.59971618652344
Our model,1,211.06680297851562
Our model,1,148.10922241210938
Our model,1,128.9962158203125
Our model,1,247.12335205078125
Our model,1,155.39309692382812
Our model,1,164.64828491210938
Our model,1,116.53897857666016
Our model,1,106.6763916015625
Our model,1,138.20372009277344
Our model,1,80.98703002929688
Our model,1,106.18580627441406
Our model,1,138.93724060058594
Our model,1,139.0867919921875
Our model,1,138.26251220703125
Our model,1,134.21507263183594
Our model,1,121.9056396484375
Our model,1,130.93785095214844
Our model,1,157.48599243164062
Our model,1,112.72959899902344
Our model,1,158.81280517578125
Our model,1,111.39786529541016
Our model,1,116.66584014892578
Our model,1,110.92572021484375
Our model,1,225.1446075439453
Our model,1,132.45367431640625
Our model,1,109.98702239990234
Our model,1,113.4241714477539
Our model,1,147.63909912109375
Our model,1,128.17530822753906
Our model,1,235.20675659179688
Our model,1,114.63169860839844
Our model,1,102.14842224121094
Our model,1,139.56051635742188
Our model,1,209.93484497070312
Our model,1,133.62753295898438
Our model,1,117.95616149902344
Our model,1,133.95712280273438
Our model,1,129.3519287109375
Our model,1,117.1637191772461
Our model,1,122.55906677246094
Our model,1,122.00205993652344
Our model,1,107.33186340332031
Our model,1,107.0702133178711
Our model,1,379.56170654296875
Our model,1,138.67745971679688
Our model,1,391.845703125
Our model,1,349.52154541015625
Our model,1,113.9731216430664
Our model,1,148.61563110351562
Our model,1,83.50191497802734
Our model,1,144.32301330566406
Our model,1,132.32565307617188
Our model,1,118.732177734375
Our model,1,102.54769134521484
Our model,1,118.8637924194336
Our model,1,108.03504943847656
Our model,1,129.41021728515625
Our model,1,114.5433120727539
Our model,1,112.54613494873047
Our model,1,136.08572387695312
Our model,1,132.58816528320312
Our model,1,179.1938018798828
Our model,1,115.21383666992188
Our model,1,206.12203979492188
Our model,1,129.52569580078125
Our model,1,149.53726196289062
Our model,1,140.93966674804688
Our model,1,213.20932006835938
Our model,1,251.0234375
Our model,1,227.9062957763672
Our model,1,237.18557739257812
Our model,1,136.7606964111328
Our model,1,151.8057098388672
Our model,1,166.19219970703125
Our model,1,158.74635314941406
Our model,1,128.2061767578125
Our model,1,123.28986358642578
Our model,1,115.71501922607422
Our model,1,115.30452728271484
Our model,1,123.411376953125
Our model,1,132.79867553710938
Our model,1,122.59343719482422
Our model,1,147.8542022705078
Our model,1,124.90985107421875
Our model,1,224.84158325195312
Our model,1,132.37277221679688
Our model,1,121.94737243652344
Our model,1,124.65074920654297
Our model,1,191.86798095703125
Our model,1,722.6383056640625
Our model,1,120.17879486083984
Our model,1,114.27674102783203
Our model,1,107.5755386352539
Our model,1,747.0076293945312
Our model,1,120.47695922851562
Our model,1,131.9190673828125
Our model,1,156.3834991455078
Our model,1,128.54185485839844
Our model,1,123.57947540283203
Our model,1,115.75743865966797
Our model,1,130.83755493164062
Our model,1,247.3866424560547
Our model,1,146.670166015625
Our model,1,219.5675506591797
Our model,1,253.09490966796875
Our model,1,111.01446533203125
Our model,1,123.49913024902344
Our model,1,128.7992401123047
Our model,1,134.9768524169922
Our model,1,127.66624450683594
Our model,1,118.38455200195312
Our model,1,114.54257202148438
Our model,1,131.04302978515625
Our model,1,123.42906188964844
Our model,1,93.42024230957031
Our model,1,134.28646850585938
Our model,1,183.48716735839844
Our model,1,130.65760803222656
Our model,1,112.4884262084961
Our model,1,111.15593719482422
Our model,1,127.743896484375
Our model,1,141.74972534179688
Our model,1,119.59722137451172
Our model,1,108.27495574951172
Our model,1,136.89817810058594
Our model,1,92.88081359863281
Our model,1,154.75054931640625
Our model,1,160.9247589111328
Our model,1,144.8921661376953
Our model,1,147.10952758789062
Our model,1,135.07363891601562
Our model,1,142.46298217773438
Our model,1,132.7474365234375
Our model,1,169.25843811035156
Our model,1,141.23948669433594
Our model,1,99.37805938720703
Our model,1,123.43605041503906
Our model,1,101.15459442138672
Our model,1,90.85527038574219
Our model,1,133.55633544921875
Our model,1,105.58467864990234
Our model,1,117.35828399658203
Our model,1,134.8252410888672
Our model,1,111.44036865234375
Our model,1,119.88078308105469
Our model,1,160.133056640625
Our model,1,119.05192565917969
Our model,1,107.04121398925781
Our model,1,137.63751220703125
Our model,1,101.74955749511719
Our model,1,717.364501953125
Our model,1,124.87992095947266
Our model,1,756.3901977539062
Our model,1,116.21214294433594
Our model,1,133.34039306640625
Our model,1,123.87770080566406
Our model,1,82.09981536865234
Our model,1,129.59727478027344
Our model,1,136.87533569335938
Our model,1,140.09547424316406
Our model,1,135.42835998535156
Our model,1,133.77972412109375
Our model,1,107.7604751586914
Our model,1,124.58866119384766
Our model,1,175.17684936523438
Our model,1,164.42413330078125
Our model,1,155.40931701660156
Our model,1,117.26543426513672
Our model,1,138.19297790527344
Our model,1,153.2761993408203
Our model,1,128.11697387695312
Our model,1,125.27731323242188
Our model,1,128.06851196289062
Our model,1,160.4726104736328
Our model,1,141.7196044921875
Our model,1,110.87767028808594
Our model,1,101.62969207763672
Our model,1,148.4828338623047
Our model,1,112.37035369873047
Our model,1,111.44811248779297
Our model,1,122.0104751586914
Our model,1,162.3800811767578
Our model,1,255.87619018554688
Our model,1,141.0458221435547
Our model,1,166.9047088623047
Our model,1,256.8755187988281
