topic,word,weight
Politics,context,13.873250399428825
Politics,certainty,13.872322543050569
Politics,romance,13.867181901897398
Politics,cabin,13.7165898805948
Politics,chill,13.689387373621141
Politics,speculation,13.552292508726401
Politics,curiosity,13.420040886454649
Politics,response,13.334265650198537
Politics,term,13.235561371385378
Politics,riddle,12.741801421018005
Politics,possibility,12.379576050497667
Politics,speaker,12.062827813369868
Politics,interpretations,11.773489688065816
Politics,movie,11.498691780364165
Politics,joke,11.37035050340596
Politics,character,10.870818244302516
Politics,tomorrow,10.623455574643117
Politics,folk,10.416160068126409
Politics,fact,10.035828490897071
Politics,flour,9.9877654626568
Politics,bibliography,9.779122022372915
Politics,legend,9.665644228553761
Politics,chiefs,9.64634807822365
Politics,love,9.361759652834502
Politics,interpretation,9.100323093886065
Politics,listener,8.784851242485065
Politics,government,8.762050933209972
Politics,event,8.75924101870139
Politics,dance,8.58734559166308
Politics,camping,8.476302810968859
Politics,treaty,8.416776500860646
Politics,adventure,8.414182308718592
Politics,spelling,8.384498313189017
Politics,lyrics,8.274841773783358
Politics,book,8.158121261070923
Politics,word,8.056327286522292
Politics,singer,8.04604155727261
Politics,passage,7.994324343619657
Politics,stars,7.954173954614834
Politics,theory,7.892443665708068
Politics,province,7.85637963615028
Politics,store,7.841828687769696
Politics,spies,7.820294513279122
Politics,opening,7.814067349604038
Politics,pipe,7.802085457570616
Politics,governor,7.779756546272493
Politics,moral,7.730555396280008
Politics,device,7.725769115098297
Politics,expression,7.708433690944393
Politics,meaning,7.699879827559697
Politics,nations,7.647456922636598
Politics,publisher,7.6341819862513915
Politics,business,7.617584557920079
Politics,music,7.479320444883523
Politics,show,7.431103214255718
Politics,meal,7.381071120195258
Politics,songwriter,7.315315456160079
Politics,travellers,7.287739848998509
Politics,variations,7.27817188898878
Politics,reader,7.276702580942693
Politics,stanza,7.165632173847707
Politics,literature,7.143430501955327
Politics,region,7.092762656624318
Politics,times,7.071948985522793
Politics,servant,6.975767253013447
Politics,dinner,6.97530762407745
Politics,lawyer,6.934512191012207
Politics,cousins,6.90334409234612
Politics,television,6.903120798093033
Politics,country,6.901795861079202
Politics,husband,6.8893457544138945
Politics,retelling,6.868809830887177
Politics,provisions,6.865459101922513
Politics,travelers,6.861446739641946
Politics,tent,6.815212748468343
Politics,coffee,6.811335473347169
Politics,treaties,6.78650678856002
Politics,works,6.783062633781737
Politics,name,6.724451145241871
Politics,brother,6.721233577906604
Politics,film,6.688738503203102
Politics,door,6.666507617546698
Politics,album,6.646657614180268
Politics,honour,6.63925423978878
Politics,guests,6.638137556084221
Politics,smoke,6.62333032931239
Politics,fireplace,6.621911219408283
Politics,colony,6.571794450165893
Politics,goods,6.566442641246455
Politics,adventures,6.520699748016847
Politics,forest,6.478598180478058
Politics,merchant,6.473153423405112
Politics,policemen,6.437058181582795
Politics,railway,6.428783343438669
Politics,films,6.39523782231673
Politics,window,6.391955994569971
Politics,dancing,6.3701629978802226
Politics,floor,6.36270899732417
Politics,hands,6.345429253755667
Politics,despair,6.344684335093841
Politics,guides,6.305769576887345
Politics,practice,6.277961034725934
Politics,representatives,6.2630501551732305
Politics,women,6.25975515324084
Politics,narrative,6.23698458082912
Politics,district,6.217846609418945
Politics,present,6.192202713949042
Politics,perspective,6.1882969722629015
Politics,poet,6.161053176656132
Politics,title,6.156118155175566
Politics,invitation,6.152517607582311
Politics,schools,6.142303928732193
Politics,bears,6.119867186724735
Politics,visitor,6.114626655056742
Politics,author,6.1042866226638814
Politics,sailor,6.0957881582198326
Politics,portrayal,6.068338866226938
Politics,tale,6.065650070538077
Politics,service,6.0391143725573375
Politics,sleep,6.039028534196298
Politics,others,6.035733761209258
Politics,encampment,6.002406013633777
Politics,audience,5.993517374573133
Politics,smile,5.992467314550924
Politics,earth,5.94823912964769
Politics,rush,5.945329233677625
Politics,minister,5.897527560587595
Politics,sense,5.873480880557845
Politics,mill,5.871275591348195
Politics,artists,5.861295513796942
Politics,ways,5.846195659651131
Politics,feast,5.840725257851725
Politics,visitors,5.829458779904494
Politics,prairie,5.812600942504354
Politics,hall,5.80599626542622
Politics,clans,5.789935506666958
Politics,poetry,5.78811357045434
Politics,internet,5.757273659747185
Politics,daughter,5.756375255723289
Politics,order,5.754692961940387
Politics,reply,5.726622690118684
Politics,challenge,5.7058156396421165
Politics,expert,5.669650964814178
Politics,pleasure,5.665329760602739
Politics,castle,5.633520362177115
Politics,capital,5.620338742814773
Politics,news,5.617148932090049
Politics,mood,5.615345985422101
Politics,brothers,5.611768279115055
Politics,places,5.593715525716779
Politics,nation,5.5562773474074385
Politics,article,5.546799439769267
Politics,teller,5.543410602876162
