PCA plot,Model,series,PC1,PC2,Generation,Node name
Combined,GPT-2,Grandparent,-0.06418089510699893,0.1517565404065819,0,
Combined,GPT-2,Grandparent,0.06091437536959629,-0.058258416283709334,0,
Combined,GPT-2,Parent,0.02800529983187192,-4.254897275626811e-05,1,
Combined,GPT-2,Parent,0.06634730533691664,0.026774959450635,1,
Combined,GPT-2,Grandparent,0.04117329469431513,-0.02006958823976446,0,
Combined,GPT-2,Grandparent,-0.40339745879322664,0.017534255311970594,0,
Combined,GPT-2,Parent,0.08268457245962017,0.05308974519271797,1,
Combined,GPT-2,Parent,0.09714171005134704,0.08537103634596722,1,
Combined,GPT-2,Child,0.06787466012741007,0.017026087892801564,2,
Combined,GPT-2,Child,0.0923201621257944,0.005741580812365212,2,
Combined,GPT-2,Grandparent,0.10796396385856455,-0.05921509355228405,0,
Combined,GPT-2,Grandparent,0.07751345597309937,-0.18062324223049178,0,
Combined,GPT-2,Parent,0.11273502385575408,0.04580487402673392,1,
Combined,GPT-2,Parent,0.11406579314969895,0.010845839522513282,1,
Combined,GPT-2,Grandparent,0.08221768174432624,0.002007226270659031,0,
Combined,GPT-2,Grandparent,0.033177494271449295,0.1412159229884427,0,
Combined,GPT-2,Parent,0.08882079300896684,0.10250907854263297,1,
Combined,GPT-2,Parent,0.041778941217956105,0.12805094875911824,1,
Combined,GPT-2,Child,0.033004840273130796,-0.04394790015117184,2,
Combined,GPT-2,Child,0.042900685394034604,0.06861812051310015,2,
Combined,GPT-2,Grandparent,-0.4921468070800348,-0.009255678655405743,0,
Combined,GPT-2,Grandparent,-0.019864662521588902,-0.23739411177692887,0,
Combined,GPT-2,Parent,0.060625916186862056,-0.04081660208972665,1,
Combined,GPT-2,Grandparent,0.06860602271581469,-0.030294569986402734,0,
Combined,GPT-2,Grandparent,0.03715441860486906,0.007979829070583694,0,
Combined,GPT-2,Parent,0.11186961326039556,-0.052249458329808006,1,
Combined,GPT-2,Parent,-0.49195090664226176,-0.006131014503539122,1,
