PCA plot,Model,series,PC1,PC2,Grid x,Grid y,Node name
Combined,GPT-2,"grid position (2, 1)",0.056292022710140756,-0.08168794698309088,2,1,
Combined,GPT-2,"grid position (2, 2)",0.06448776447453157,-0.025735048548899332,2,2,
Combined,GPT-2,"grid position (0, 0)",0.05419704858021118,0.011712706697017053,0,0,
Combined,GPT-2,"grid position (0, 1)",0.01114824754869726,-0.1388761820738592,0,1,
Combined,GPT-2,"grid position (0, 2)",0.05743772348610537,-0.046886570980710855,0,2,
Combined,GPT-2,"grid position (1, 0)",-0.4363528456702473,0.03768670103217994,1,0,
Combined,GPT-2,"grid position (1, 1)",0.07171753618351154,-0.03388016161129669,1,1,
Combined,GPT-2,"grid position (1, 2)",0.08832351077741357,-0.007429226475038733,1,2,
Combined,GPT-2,"grid position (2, 0)",0.010892133635673738,0.008645860340892153,2,0,
Combined,GPT-2,"grid position (2, 1)",0.031307768441838996,-0.038278733694752286,2,1,
Combined,GPT-2,"grid position (2, 2)",0.07555869439158508,0.01651083345607315,2,2,
Combined,GPT-2,"grid position (0, 0)",0.06426517076170601,0.053899302954156986,0,0,
Combined,GPT-2,"grid position (0, 1)",0.0936073739612489,0.10783825261020712,0,1,
Combined,GPT-2,"grid position (0, 2)",0.07990510170998968,0.09251603369038228,0,2,
Combined,GPT-2,"grid position (1, 0)",0.042666879022434614,0.00710595229554415,1,0,
