PCA plot,Model,series,PC1,PC2,Grid x,Grid y,Node name
Combined,Our model,"grid position (1, 2)",-0.18415757023696278,0.23977214295428986,1,2,
Combined,Our model,"grid position (2, 0)",-0.027255099060753334,-0.19773905447378373,2,0,
Combined,Our model,"grid position (2, 1)",0.009786273087573094,-0.13344503931350804,2,1,
Combined,Our model,"grid position (2, 2)",-0.3076322664233289,0.13825413421394891,2,2,
Combined,Our model,"grid position (0, 0)",0.34432254661776,-0.0926326659899561,0,0,
Combined,Our model,"grid position (0, 1)",0.27833495163494404,0.14546648197920728,0,1,
Combined,Our model,"grid position (0, 2)",0.04196487275560357,0.44367847564474566,0,2,
Combined,Our model,"grid position (1, 0)",-0.02989387573794339,-0.1923506234237238,1,0,
Combined,Our model,"grid position (1, 1)",0.00417850253216592,0.017270210511678312,1,1,
Combined,Our model,"grid position (1, 2)",-0.23035879999646436,0.21865159853256624,1,2,
Combined,Our model,"grid position (2, 0)",-0.142520307449249,-0.2001856078711331,2,0,
Combined,Our model,"grid position (2, 1)",-0.15172650800666568,-0.06078575208599445,2,1,
Combined,Our model,"grid position (2, 2)",-0.3263078210247838,0.13402438240605943,2,2,
Combined,Our model,"grid position (0, 0)",0.14574020257133902,-0.08747591562541182,0,0,
Combined,Our model,"grid position (0, 1)",0.2260904279862175,0.0011279852570158057,0,1,
Combined,Our model,"grid position (0, 2)",0.0006326389297057434,0.40772440937019067,0,2,
Combined,Our model,"grid position (1, 0)",-0.03427201851914249,-0.13897086186676477,1,0,
Combined,Our model,"grid position (1, 1)",-0.04210644604631243,-0.01602428907970693,1,1,
Combined,Our model,"grid position (1, 2)",-0.2966937366749371,0.2155431166798219,1,2,
Combined,Our model,"grid position (2, 0)",-0.15082803722307953,-0.24642562500647971,2,0,
Combined,Our model,"grid position (2, 1)",-0.1637999646604719,-0.040643326525485114,2,1,
Combined,Our model,"grid position (2, 2)",-0.4470936958464263,0.17698707551418139,2,2,
Combined,Our model,"grid position (0, 0)",0.3092515422661857,0.02976790139293851,0,0,
Combined,Our model,"grid position (0, 1)",0.35160965365483693,0.2133572230149514,0,1,
Combined,Our model,"grid position (0, 2)",0.07132382190248082,0.39309111513462475,0,2,
Combined,Our model,"grid position (1, 0)",0.05187564066327702,-0.16134986552378258,1,0,
Combined,Our model,"grid position (1, 1)",0.05455439275139915,0.0018993698177023264,1,1,
Combined,Our model,"grid position (1, 2)",-0.1826169478393412,0.2295379633322913,1,2,
Combined,Our model,"grid position (2, 0)",-0.041457784990039465,-0.21908517725501986,2,0,
Combined,Our model,"grid position (2, 1)",0.11938183944090107,-0.21028265155805323,2,1,
Combined,Our model,"grid position (2, 2)",-0.1620003729079348,0.0541975972277953,2,2,
Combined,Our model,"grid position (0, 0)",0.269647756622762,-0.02993195639419512,0,0,
Combined,Our model,"grid position (0, 1)",0.3286495928364441,0.19889860331465245,0,1,
Combined,Our model,"grid position (0, 2)",0.01758779129408671,0.3314111867313699,0,2,
Combined,Our model,"grid position (1, 0)",0.04571160441657157,-0.14945212754316958,1,0,
Combined,Our model,"grid position (1, 1)",0.10685557319992721,-0.0956601103515436,1,1,
Combined,Our model,"grid position (1, 2)",-0.19166577895255416,0.15522272684005153,1,2,
Combined,Our model,"grid position (2, 0)",-0.10935311416020312,-0.3149757853460664,2,0,
Combined,Our model,"grid position (2, 1)",-0.03122866906496433,-0.09319429160842575,2,1,
Combined,Our model,"grid position (2, 2)",-0.38758764412779273,0.16042704943276687,2,2,
Combined,Our model,"grid position (0, 0)",0.3427072304049854,-0.2485594645849158,0,0,
Combined,Our model,"grid position (0, 1)",0.2418640439598319,0.08976848370845288,0,1,
Combined,Our model,"grid position (0, 2)",0.0036468486810183444,0.39892888763202944,0,2,
Combined,Our model,"grid position (1, 0)",-0.01077690362315435,-0.2006361615305793,1,0,
Combined,Our model,"grid position (1, 1)",-0.053415753871939115,-0.005965050928052515,1,1,
Combined,Our model,"grid position (1, 2)",-0.2953380277238242,0.1920046266399971,1,2,
Combined,Our model,"grid position (2, 0)",-0.13823239923546798,-0.2544191064897304,2,0,
Combined,Our model,"grid position (2, 1)",-0.1437710267931101,-0.06184808998676643,2,1,
Combined,Our model,"grid position (2, 2)",-0.38767766145347177,0.09265540156693618,2,2,
Combined,Our model,"grid position (0, 0)",0.3520564840141983,-0.0874630205852662,0,0,
Combined,Our model,"grid position (0, 1)",0.27885579948431416,0.1828425807065608,0,1,
Combined,Our model,"grid position (0, 2)",0.14664576621095463,0.44965837571765493,0,2,
Combined,Our model,"grid position (1, 0)",-0.02089727049885827,-0.14554623704064235,1,0,
Combined,Our model,"grid position (1, 1)",-0.04671540226376275,0.005889029971833587,1,1,
Combined,Our model,"grid position (1, 2)",-0.2000009748479415,0.17547058656690623,1,2,
Combined,Our model,"grid position (2, 0)",-0.14059019121921115,-0.14471654972025938,2,0,
Combined,Our model,"grid position (2, 1)",-0.16143535119012042,-0.06127536038176643,2,1,
Combined,Our model,"grid position (2, 2)",-0.43185344336144443,0.19347983970641963,2,2,
Combined,Our model,"grid position (0, 0)",0.3735212289411255,0.015316933801893244,0,0,
Combined,Our model,"grid position (0, 1)",0.3462751593347075,0.20178152553189083,0,1,
Combined,Our model,"grid position (0, 2)",0.13115343321820705,0.49081969666634034,0,2,
Combined,Our model,"grid position (1, 0)",0.03507451686378733,-0.17409310126412017,1,0,
Combined,Our model,"grid position (1, 1)",0.07543778910104815,-0.006757811660783815,1,1,
Combined,Our model,"grid position (1, 2)",-0.23795551319160585,0.14745582083708567,1,2,
Combined,Our model,"grid position (2, 0)",-0.07022105101547399,-0.2333397088964653,2,0,
Combined,Our model,"grid position (2, 1)",-0.026947399303950573,-0.10010531099819193,2,1,
Combined,Our model,"grid position (2, 2)",-0.021665916983548937,-0.09769021572567807,2,2,
Combined,Our model,"grid position (0, 0)",0.16239038332783168,-0.06579842172581855,0,0,
Combined,Our model,"grid position (0, 1)",0.2391240228397466,0.20536281855973687,0,1,
Combined,Our model,"grid position (0, 2)",0.015065807761731902,0.39902032636939105,0,2,
Combined,Our model,"grid position (1, 0)",0.03399519519118454,-0.21681475038602133,1,0,
Combined,Our model,"grid position (1, 1)",-0.07300944333735761,-0.0001476892432321434,1,1,
Combined,Our model,"grid position (1, 2)",-0.2560423173560012,0.2000508251880213,1,2,
Combined,Our model,"grid position (2, 0)",-0.1259311388034288,-0.27960387995355224,2,0,
Combined,Our model,"grid position (2, 1)",-0.15934667215303994,-0.07460972054231628,2,1,
Combined,Our model,"grid position (2, 2)",-0.424880843740363,0.14971759678344362,2,2,
Combined,Our model,"grid position (0, 0)",0.24221097276519835,-0.035074937398829824,0,0,
Combined,Our model,"grid position (0, 1)",0.329768026109632,0.25967384656807707,0,1,
Combined,Our model,"grid position (0, 2)",0.07601724570599809,0.4663063262991944,0,2,
Combined,Our model,"grid position (1, 0)",0.10702354034817374,-0.26330193293756066,1,0,
Combined,Our model,"grid position (1, 1)",-0.04941214877972614,0.02740915514846456,1,1,
Combined,Our model,"grid position (1, 2)",-0.3089957533950926,0.1148576501683996,1,2,
Combined,Our model,"grid position (2, 0)",-0.13663415550265406,-0.14524100031639336,2,0,
Combined,Our model,"grid position (2, 1)",-0.16557142250899992,-0.06733831608821605,2,1,
Combined,Our model,"grid position (2, 2)",-0.36762616687326044,0.09207017255274498,2,2,
Combined,Our model,"grid position (0, 0)",0.06190778319331872,-0.08669745552238577,0,0,
Combined,Our model,"grid position (0, 1)",0.07744583168926261,0.0949592082634886,0,1,
Combined,Our model,"grid position (0, 2)",-0.04241441834002994,0.3500216273463106,0,2,
Combined,Our model,"grid position (1, 0)",0.07634029723776165,-0.2346503554407945,1,0,
Combined,Our model,"grid position (1, 1)",-0.07186504210857557,0.0004426634396656371,1,1,
Combined,Our model,"grid position (1, 2)",-0.27272569389739737,0.20731709826905081,1,2,
Combined,Our model,"grid position (2, 0)",-0.16656620879916073,-0.29290750937189897,2,0,
Combined,Our model,"grid position (2, 1)",-0.1601127287731705,-0.09018111359033183,2,1,
Combined,Our model,"grid position (2, 2)",-0.3786435201308171,0.17715401079588977,2,2,
Combined,Our model,"grid position (0, 0)",0.26279563236572334,0.04996443292731294,0,0,
Combined,Our model,"grid position (0, 1)",0.2690110044488979,0.2136329622603011,0,1,
Combined,Our model,"grid position (0, 2)",0.03566284204924028,0.3340607355853409,0,2,
Combined,Our model,"grid position (1, 0)",0.010531568385823505,-0.12668505688565299,1,0,
Combined,Our model,"grid position (1, 1)",0.0680996654588406,-0.07836654716614912,1,1,
Combined,Our model,"grid position (1, 2)",-0.26343411017862195,0.22125979911335944,1,2,
Combined,Our model,"grid position (2, 0)",-0.12258966297301391,-0.288844104431002,2,0,
Combined,Our model,"grid position (2, 1)",-0.07447302296798196,-0.0742237367895739,2,1,
Combined,Our model,"grid position (2, 2)",-0.3765221063243016,0.15281431302491386,2,2,
Combined,Our model,"grid position (0, 0)",0.339533988438011,-0.050407770439927585,0,0,
Combined,Our model,"grid position (0, 1)",0.23278840418211807,0.06578949510559556,0,1,
Combined,Our model,"grid position (0, 2)",0.06886114078259434,0.37678687584105364,0,2,
Combined,Our model,"grid position (1, 0)",0.07889282891190746,-0.2881145414054777,1,0,
Combined,Our model,"grid position (1, 1)",0.035701609462138205,-0.07816435841952211,1,1,
Combined,Our model,"grid position (1, 2)",-0.12690370454137873,0.07917743877492762,1,2,
Combined,Our model,"grid position (2, 0)",-0.06484899833541538,-0.2992739767702742,2,0,
Combined,Our model,"grid position (2, 1)",-0.04394983720398899,-0.11773407889244182,2,1,
Combined,Our model,"grid position (2, 2)",-0.13337603783092747,-0.0416746971200496,2,2,
Combined,Our model,"grid position (0, 0)",0.28495114653900483,0.03829503503085865,0,0,
Combined,Our model,"grid position (0, 1)",0.2578638402735914,0.19293592266532417,0,1,
Combined,Our model,"grid position (0, 2)",0.10558366476015059,0.40197088314750673,0,2,
Combined,Our model,"grid position (1, 0)",0.03686868844047787,-0.16541991626968044,1,0,
Combined,Our model,"grid position (1, 1)",-0.02552589098238834,0.056051705670112785,1,1,
Combined,Our model,"grid position (1, 2)",-0.2428627199084603,0.22870253197016163,1,2,
Combined,Our model,"grid position (2, 0)",0.09968130387593777,-0.3231980019339389,2,0,
Combined,Our model,"grid position (2, 1)",-0.12093141085492828,-0.02370462142270594,2,1,
Combined,Our model,"grid position (2, 2)",-0.3629967099669495,0.17822167683371215,2,2,
Combined,Our model,"grid position (0, 0)",0.29892921317276844,0.0503404762116148,0,0,
Combined,Our model,"grid position (0, 1)",0.3185299656466199,0.19015946277482826,0,1,
Combined,Our model,"grid position (0, 2)",0.02942512688200774,0.3227484302240652,0,2,
Combined,Our model,"grid position (1, 0)",0.11031536781220921,-0.3015045943477121,1,0,
Combined,Our model,"grid position (1, 1)",0.006807424232463901,-0.018278953059687877,1,1,
Combined,Our model,"grid position (1, 2)",-0.21219856982206217,0.16467295317478942,1,2,
Combined,Our model,"grid position (2, 0)",-0.05340691488146233,-0.20591772576502923,2,0,
Combined,Our model,"grid position (2, 1)",-0.07298438974115719,-0.12134929684842687,2,1,
Combined,Our model,"grid position (2, 2)",-0.3018364765089459,0.11421421395765048,2,2,
Combined,Our model,"grid position (0, 0)",0.3080704046298896,0.013296247438871475,0,0,
Combined,Our model,"grid position (0, 1)",0.23730766407927448,0.1810508206935492,0,1,
Combined,Our model,"grid position (0, 2)",0.06203560718861718,0.41921518925052337,0,2,
Combined,Our model,"grid position (1, 0)",0.03162884859897286,-0.18380171697070435,1,0,
Combined,Our model,"grid position (1, 1)",0.0070712616132530565,0.029420983249515628,1,1,
Combined,Our model,"grid position (1, 2)",-0.20094433762921898,0.19260534934129242,1,2,
Combined,Our model,"grid position (2, 0)",0.10711836853473154,-0.3776037533324082,2,0,
Combined,Our model,"grid position (2, 1)",-0.07466028659572012,-0.05173231663234821,2,1,
Combined,Our model,"grid position (2, 2)",-0.2681155080122235,0.11067266578850166,2,2,
Combined,Our model,"grid position (0, 1)",0.24174797648275553,0.023491581773965858,0,1,
Combined,Our model,"grid position (0, 2)",0.21562405400839574,-0.0025432312983463164,0,2,
Combined,Our model,"grid position (1, 0)",-0.009297652681635774,-0.27547261187637645,1,0,
Combined,Our model,"grid position (1, 1)",-0.03726823336641018,-0.12501039420362908,1,1,
Combined,Our model,"grid position (1, 2)",-0.08902910375095302,-0.014718206387662917,1,2,
Combined,Our model,"grid position (2, 0)",-0.08181538061197041,-0.376121375098511,2,0,
Combined,Our model,"grid position (2, 1)",-0.15387872702758512,-0.15350251421721695,2,1,
Combined,Our model,"grid position (2, 2)",-0.23114712829050546,-0.051821065784855985,2,2,
Combined,Our model,"grid position (0, 0)",0.33683248356132084,-0.022623503816633368,0,0,
Combined,Our model,"grid position (0, 1)",0.3376487017554062,0.1390813672917144,0,1,
Combined,Our model,"grid position (0, 2)",0.10958177768618593,0.32618352195795347,0,2,
Combined,Our model,"grid position (1, 0)",0.09512234286623213,-0.2746130937581688,1,0,
Combined,Our model,"grid position (1, 1)",0.05174258904407185,-0.048360324914837154,1,1,
Combined,Our model,"grid position (1, 2)",-0.025180734665647977,0.020989562645416765,1,2,
Combined,Our model,"grid position (2, 0)",-0.050505770594158284,-0.2980348927828926,2,0,
Combined,Our model,"grid position (2, 1)",-0.04162010162119634,-0.09421834461078485,2,1,
Combined,Our model,"grid position (2, 2)",-0.12652965209262249,0.019753989281705794,2,2,
Combined,Our model,"grid position (0, 0)",0.33466821509920053,0.012984171357192277,0,0,
Combined,Our model,"grid position (0, 1)",0.2939210925218249,0.027069523158268646,0,1,
Combined,Our model,"grid position (0, 2)",0.1555955318518439,0.18219003532432093,0,2,
Combined,Our model,"grid position (1, 0)",0.05887740824646655,-0.20883589209472941,1,0,
Combined,Our model,"grid position (1, 1)",0.011585211383777246,-0.09883706686142495,1,1,
Combined,Our model,"grid position (1, 2)",-0.10994199184158492,0.07101644452140836,1,2,
Combined,Our model,"grid position (2, 1)",-0.09241778475478162,-0.14957230506902913,2,1,
Combined,Our model,"grid position (2, 2)",-0.348264052460041,0.09287777669833949,2,2,
Combined,Our model,"grid position (0, 0)",0.39172116165951376,-0.09656477438098333,0,0,
Combined,Our model,"grid position (0, 1)",0.2998477299380158,0.03245416580065804,0,1,
Combined,Our model,"grid position (0, 2)",0.0518066087398883,0.14356097640096066,0,2,
Combined,Our model,"grid position (1, 0)",0.08729393539267984,-0.31496523068555504,1,0,
Combined,Our model,"grid position (1, 1)",-0.020798596021853175,-0.045142031485539226,1,1,
Combined,Our model,"grid position (1, 2)",-0.1252666547546617,0.08319152726887157,1,2,
Combined,Our model,"grid position (2, 0)",-0.10600204192090541,-0.308775565138077,2,0,
Combined,Our model,"grid position (2, 1)",-0.12322696264504174,-0.1258871067807733,2,1,
Combined,Our model,"grid position (2, 2)",-0.2513267712117162,0.011281395352444962,2,2,
Combined,Our model,"grid position (0, 0)",0.2616748546006751,0.05747137661814918,0,0,
Combined,Our model,"grid position (0, 1)",0.2946978118107926,0.2067364829092734,0,1,
Combined,Our model,"grid position (0, 2)",0.09751037510558312,0.42944074647458913,0,2,
Combined,Our model,"grid position (1, 0)",0.08072795297232366,-0.17513257728948992,1,0,
Combined,Our model,"grid position (1, 1)",-0.005018435556637218,0.016267708619422987,1,1,
Combined,Our model,"grid position (1, 2)",-0.31578665660775446,0.2331491938909066,1,2,
Combined,Our model,"grid position (2, 0)",-0.025523171208015068,-0.16670590143898525,2,0,
Combined,Our model,"grid position (2, 1)",-0.09108477649605781,-0.03134454739448208,2,1,
Combined,Our model,"grid position (2, 2)",-0.4008323423523537,0.17358905490807555,2,2,
Combined,Our model,"grid position (0, 0)",0.16064022640651665,-0.08175362757566079,0,0,
Combined,Our model,"grid position (0, 1)",0.17738486432625197,0.11838618281646228,0,1,
Combined,Our model,"grid position (0, 2)",-0.03129735021999434,0.28673139198628245,0,2,
Combined,Our model,"grid position (1, 0)",0.0932091219152174,-0.2670939693164338,1,0,
Combined,Our model,"grid position (1, 1)",-0.027947313168384152,0.030138545820079337,1,1,
Combined,Our model,"grid position (1, 2)",-0.2798827208669857,0.19688009147068564,1,2,
Combined,Our model,"grid position (2, 0)",-0.15631702858668187,-0.23387198695962627,2,0,
Combined,Our model,"grid position (2, 1)",-0.1630166236835743,-0.039148831758206035,2,1,
Combined,Our model,"grid position (2, 2)",-0.384112406967039,0.14324362386844477,2,2,
Combined,Our model,"grid position (0, 0)",0.24947967571704624,0.05282410803965836,0,0,
Combined,Our model,"grid position (0, 1)",0.2750372852750271,0.22288714116326833,0,1,
Combined,Our model,"grid position (0, 2)",0.10792915589007916,0.4332175240063549,0,2,
Combined,Our model,"grid position (1, 0)",0.031143351725774964,-0.12143041034562208,1,0,
Combined,Our model,"grid position (1, 1)",0.057560714793705295,0.004376971581810459,1,1,
Combined,Our model,"grid position (1, 2)",-0.20407677049358372,0.23431124626288521,1,2,
Combined,Our model,"grid position (2, 0)",-0.02171968522837757,-0.1912461362623249,2,0,
Combined,Our model,"grid position (2, 1)",0.12253202428280278,-0.19798689281767068,2,1,
Combined,Our model,"grid position (2, 2)",-0.310454777537402,0.14895273753602306,2,2,
Combined,Our model,"grid position (0, 0)",0.2474155438375969,-0.18094240367115774,0,0,
Combined,Our model,"grid position (0, 1)",0.11648010889662469,0.11062084641397872,0,1,
Combined,Our model,"grid position (0, 2)",-0.0396425773687637,0.327523309669813,0,2,
Combined,Our model,"grid position (1, 0)",0.05759281783515623,-0.14662760343164266,1,0,
Combined,Our model,"grid position (1, 1)",-0.03592041489342344,-0.0017143266070383794,1,1,
Combined,Our model,"grid position (1, 2)",-0.23986825029179262,0.23214619760018898,1,2,
Combined,Our model,"grid position (2, 2)",-0.38754232634402147,0.18579342239994467,2,2,
Combined,Our model,"grid position (0, 0)",0.32669878074810704,-0.01978285593126601,0,0,
Combined,Our model,"grid position (0, 1)",0.36254649729169736,0.16575037358492797,0,1,
Combined,Our model,"grid position (0, 2)",0.09812417908343239,0.28300228737941086,0,2,
Combined,Our model,"grid position (1, 1)",0.028173107285797774,-0.06238813456885947,1,1,
Combined,Our model,"grid position (1, 2)",-0.08525347081729572,0.032678200560127026,1,2,
Combined,Our model,"grid position (2, 0)",-0.11300368387524762,-0.33648730198160176,2,0,
Combined,Our model,"grid position (2, 1)",-0.10600317894139884,-0.10637358454586637,2,1,
Combined,Our model,"grid position (2, 2)",-0.27042500520535606,0.053263107677309546,2,2,
Combined,Our model,"grid position (0, 0)",0.3246875964849364,0.01603158266545247,0,0,
Combined,Our model,"grid position (0, 1)",0.34443787001111814,0.20484936566783657,0,1,
Combined,Our model,"grid position (0, 2)",0.05275625593429612,0.3647953551685309,0,2,
Combined,Our model,"grid position (1, 0)",0.20113497947053172,-0.3425367085281578,1,0,
Combined,Our model,"grid position (1, 1)",0.04671683313216343,-0.04810674783382183,1,1,
Combined,Our model,"grid position (1, 2)",-0.1848281625672921,0.15427048952027506,1,2,
Combined,Our model,"grid position (2, 0)",-0.1501238583757072,-0.27001873656086034,2,0,
Combined,Our model,"grid position (2, 1)",-0.14204196344520967,-0.05434614376803487,2,1,
Combined,Our model,"grid position (2, 2)",-0.32896497648355627,0.12450485042157089,2,2,
Combined,Our model,"grid position (0, 0)",0.152662484896476,-0.11074257891109916,0,0,
Combined,Our model,"grid position (0, 1)",0.38245567394001156,-0.09328601346859178,0,1,
Combined,Our model,"grid position (0, 2)",0.02466386368281895,0.18517714916249578,0,2,
Combined,Our model,"grid position (1, 0)",-0.03234155968417646,-0.21561922991742766,1,0,
Combined,Our model,"grid position (1, 1)",-0.046067594899040616,-0.05265234179761626,1,1,
Combined,Our model,"grid position (1, 2)",-0.2817778411927656,0.1800276705361126,1,2,
Combined,Our model,"grid position (2, 0)",-0.16854573838689071,-0.29062367911238285,2,0,
Combined,Our model,"grid position (2, 1)",-0.1578896066917095,-0.07368149990732635,2,1,
Combined,Our model,"grid position (2, 2)",-0.42224257011641314,0.16760852950039834,2,2,
Combined,Our model,"grid position (0, 0)",0.25747882892686386,0.06620995377360675,0,0,
Combined,Our model,"grid position (0, 1)",0.24643150274825074,0.1881276775362233,0,1,
Combined,Our model,"grid position (0, 2)",0.1175885461420556,0.42971568817380157,0,2,
Combined,Our model,"grid position (1, 0)",0.10978461786545175,-0.1943210315231559,1,0,
Combined,Our model,"grid position (1, 1)",0.028516721286975064,0.0284677071337715,1,1,
Combined,Our model,"grid position (2, 0)",-0.07001111020261507,-0.21680125003745673,2,0,
Combined,Our model,"grid position (2, 1)",-0.08058287746218559,-0.04561606911664752,2,1,
Combined,Our model,"grid position (0, 0)",0.35693725964418166,-0.007235008510649388,0,0,
Combined,Our model,"grid position (0, 1)",0.2947489479192702,0.10016780771036679,0,1,
Combined,Our model,"grid position (0, 2)",0.07209515427890084,0.436656374855916,0,2,
Combined,Our model,"grid position (1, 0)",0.03822433142397225,-0.24970982451886767,1,0,
Combined,Our model,"grid position (1, 1)",-0.007590209099484941,-0.06388488523126759,1,1,
Combined,Our model,"grid position (1, 2)",-0.1209151029675738,0.049586502255663384,1,2,
Combined,Our model,"grid position (2, 0)",-0.11896109966305878,-0.2919084559096755,2,0,
Combined,Our model,"grid position (2, 1)",-0.08938467698601726,-0.12287869102162556,2,1,
Combined,Our model,"grid position (2, 2)",-0.148089793331761,-0.10429216735499046,2,2,
Combined,Our model,"grid position (0, 0)",0.4312314661915189,-0.16329721104279085,0,0,
Combined,Our model,"grid position (0, 1)",0.2069008559541474,0.1506482526025764,0,1,
Combined,Our model,"grid position (0, 2)",0.16936564844038188,0.4688238850580506,0,2,
Combined,Our model,"grid position (1, 0)",0.03312715930831991,-0.20391705931202192,1,0,
Combined,Our model,"grid position (1, 1)",-0.08205381426383662,-0.016149035495716526,1,1,
Combined,Our model,"grid position (1, 2)",-0.2539809593291838,0.13897118909191625,1,2,
Combined,Our model,"grid position (2, 0)",-0.12450923581409476,-0.2718174480183614,2,0,
Combined,Our model,"grid position (2, 1)",-0.17323905849179766,-0.05248804258375311,2,1,
Combined,Our model,"grid position (2, 2)",-0.38270083208247413,0.1375213005383171,2,2,
Combined,Our model,"grid position (0, 0)",0.4151183830734375,-0.15984206604588877,0,0,
Combined,Our model,"grid position (0, 1)",0.37767931431490054,0.10811415221277795,0,1,
Combined,Our model,"grid position (0, 2)",0.15430039540218166,0.12118433688076634,0,2,
Combined,Our model,"grid position (1, 0)",0.0032912231635045634,-0.25404400129422755,1,0,
Combined,Our model,"grid position (1, 1)",0.07989191265005773,-0.19819888711475772,1,1,
Combined,Our model,"grid position (1, 2)",-0.08252369863848585,0.01682675173136717,1,2,
Combined,Our model,"grid position (2, 0)",-0.08393007799890194,-0.34660909665727263,2,0,
Combined,Our model,"grid position (2, 1)",-0.1024144676562212,-0.1422156909239215,2,1,
Combined,Our model,"grid position (2, 2)",-0.17074415783099176,-0.05107134594784689,2,2,
Combined,Our model,"grid position (0, 1)",0.23951256943663735,0.06940204950904218,0,1,
Combined,Our model,"grid position (0, 2)",0.13082112826868494,0.19108688295016477,0,2,
Combined,Our model,"grid position (1, 0)",0.03142845988084765,-0.2851436347102961,1,0,
Combined,Our model,"grid position (1, 1)",0.014068528172436718,-0.08111147495899079,1,1,
Combined,Our model,"grid position (1, 2)",-0.16742889144060552,0.0990928634944654,1,2,
Combined,Our model,"grid position (2, 0)",-0.0990356233780291,-0.28354799322757474,2,0,
Combined,Our model,"grid position (2, 1)",-0.06618324839316994,-0.12492415021519769,2,1,
Combined,Our model,"grid position (2, 2)",-0.19405300925770522,-0.039787726822304345,2,2,
Combined,Our model,"grid position (0, 0)",0.3534469612530179,0.04287127019078249,0,0,
Combined,Our model,"grid position (0, 1)",0.2604486365277999,0.18361567567305173,0,1,
Combined,Our model,"grid position (0, 2)",0.04558257200864576,0.3462992374177817,0,2,
Combined,Our model,"grid position (1, 0)",0.06503246436354944,-0.14194738546819088,1,0,
Combined,Our model,"grid position (1, 1)",0.02546105394320008,0.007219191339101238,1,1,
Combined,Our model,"grid position (1, 2)",-0.17810060364449476,0.17283290316333466,1,2,
Combined,Our model,"grid position (2, 0)",0.2051157706200216,-0.34291877056741243,2,0,
Combined,Our model,"grid position (2, 1)",-0.07919381337184456,-0.06981506273203955,2,1,
Combined,Our model,"grid position (2, 2)",-0.2955053141349675,0.16255030580654375,2,2,
Combined,Our model,"grid position (0, 0)",0.3677053533220135,0.06019984050966937,0,0,
Combined,Our model,"grid position (0, 1)",0.30450627546441467,0.23405540207675268,0,1,
Combined,Our model,"grid position (0, 2)",0.05003302452242435,0.44483718886061413,0,2,
Combined,Our model,"grid position (1, 0)",0.03444125070148693,-0.0955217973505549,1,0,
Combined,Our model,"grid position (1, 1)",-0.023834792294798925,0.013220984531347665,1,1,
Combined,Our model,"grid position (1, 2)",-0.22373640045457208,0.18007838892440847,1,2,
Combined,Our model,"grid position (2, 0)",0.17193024093929138,-0.3250674107486861,2,0,
Combined,Our model,"grid position (2, 1)",-0.12693480965913242,-0.06115664628489441,2,1,
Combined,Our model,"grid position (2, 2)",-0.34176509950323164,0.14162005871061237,2,2,
Combined,Our model,"grid position (0, 0)",0.3477534429285089,0.09102393726971171,0,0,
Combined,Our model,"grid position (0, 1)",0.21876714257962246,0.17647046520901544,0,1,
Combined,Our model,"grid position (0, 2)",0.021927997603425623,0.41553583640806313,0,2,
Combined,Our model,"grid position (1, 0)",0.04377745226583378,-0.18597025120527402,1,0,
Combined,Our model,"grid position (1, 1)",0.020068887151641606,-0.027587710989670167,1,1,
Combined,Our model,"grid position (1, 2)",-0.24657714506011538,0.1728584160049626,1,2,
Combined,Our model,"grid position (2, 0)",0.03214923052112461,-0.36404521453011807,2,0,
Combined,Our model,"grid position (2, 1)",-0.10452768191574952,-0.05470307971717828,2,1,
Combined,Our model,"grid position (2, 2)",-0.36019169983763705,0.09470121824543434,2,2,
Combined,Our model,"grid position (0, 0)",0.17479454230694128,-0.07876274723844967,0,0,
Combined,Our model,"grid position (0, 1)",0.3649872010527807,-0.01933434129852086,0,1,
Combined,Our model,"grid position (0, 2)",0.03922668834233204,0.22333401904747374,0,2,
Combined,Our model,"grid position (1, 0)",-0.009716985546711706,-0.2189856621495714,1,0,
Combined,Our model,"grid position (1, 1)",-0.027674269631288474,-0.038635572594103544,1,1,
Combined,Our model,"grid position (1, 2)",-0.2648600999725738,0.16212858780318445,1,2,
Combined,Our model,"grid position (2, 0)",-0.14792263170974124,-0.27140825422365883,2,0,
Combined,Our model,"grid position (2, 1)",-0.14271349249222368,-0.08379353292075331,2,1,
Combined,Our model,"grid position (2, 2)",-0.3473417484329333,0.1046363878399692,2,2,
Combined,Our model,"grid position (0, 0)",0.23639495270188143,-0.03232556505422274,0,0,
Combined,Our model,"grid position (0, 1)",0.2548931659157333,0.132683155358153,0,1,
Combined,Our model,"grid position (0, 2)",0.04434426492003043,0.09216537792519808,0,2,
Combined,Our model,"grid position (1, 0)",0.02290750086734501,-0.2510553835103742,1,0,
Combined,Our model,"grid position (1, 1)",0.005816361890973515,-0.031324418087730906,1,1,
Combined,Our model,"grid position (1, 2)",-0.0861529476921284,-0.0129285174361993,1,2,
Combined,Our model,"grid position (2, 0)",-0.11023142137954382,-0.35899340893480214,2,0,
Combined,Our model,"grid position (2, 1)",-0.1220816178617199,-0.12819519830632814,2,1,
Combined,Our model,"grid position (2, 2)",-0.3141545503953295,0.07091611068190547,2,2,
Combined,Our model,"grid position (0, 0)",0.3052117920891608,-0.053245762219892766,0,0,
Combined,Our model,"grid position (0, 1)",0.3443456322566396,0.10113651846147954,0,1,
Combined,Our model,"grid position (0, 2)",0.22351770484784608,-0.24096833312862245,0,2,
Combined,Our model,"grid position (1, 0)",0.010825107849537987,-0.2328157916808879,1,0,
